"run","discount","nblock","type","row","names","par","true_par","convergence"
32,8,6,1,1,"b1",0.535972604001226,0.5,0
32,8,6,1,1,"tau",0.103180597305801,0.1,0
33,8,6,1,1,"size",0.595736119369386,0.333666666666667,0
33,8,6,1,1,"shape",0.401727319072069,0.333,0
33,8,6,1,1,"color",0.00253656155854472,0.333333333333333,0
33,8,6,1,1,"lambda",9.99999287971815,0.1,0
33,8,6,1,1,"r",1.99999881482007,1,0
33,8,6,1,1,"q",1.00000057094075,1,0
33,8,6,1,1,"b0",0.40969115084063,0.5,0
33,8,6,1,1,"b1",0.59030884915937,0.5,0
33,8,6,1,1,"tau",0.370722143018083,0.1,0
34,8,6,1,1,"size",0.365928945527579,0.333666666666667,0
34,8,6,1,1,"shape",0.549644607714146,0.333,0
34,8,6,1,1,"color",0.0844264467582751,0.333333333333333,0
34,8,6,1,1,"lambda",9.99999998401175,0.1,0
34,8,6,1,1,"r",1.03520779042084,1,0
34,8,6,1,1,"q",1.91421685001466,1,0
34,8,6,1,1,"b0",0.476103594870542,0.5,0
34,8,6,1,1,"b1",0.523896405129458,0.5,0
34,8,6,1,1,"tau",0.134497582351893,0.1,0
35,8,6,1,1,"size",0.487620100497435,0.333666666666667,0
35,8,6,1,1,"shape",0.511367974837277,0.333,0
35,8,6,1,1,"color",0.00101192466528738,0.333333333333333,0
35,8,6,1,1,"lambda",0.0010011055331129,0.1,0
35,8,6,1,1,"r",1.46797278431147,1,0
35,8,6,1,1,"q",1.53149400964391,1,0
35,8,6,1,1,"b0",0.53683930001701,0.5,0
35,8,6,1,1,"b1",0.46316069998299,0.5,0
35,8,6,1,1,"tau",0.238151636676038,0.1,0
36,8,6,1,1,"size",0.888233113593149,0.333666666666667,0
36,8,6,1,1,"shape",0.00100000000105589,0.333,0
36,8,6,1,1,"color",0.110766886405795,0.333333333333333,0
36,8,6,1,1,"lambda",0.161106606115142,0.1,0
36,8,6,1,1,"r",1.99999928027155,1,0
36,8,6,1,1,"q",1.00000035220728,1,0
36,8,6,1,1,"b0",0.493948552590552,0.5,0
36,8,6,1,1,"b1",0.506051447409448,0.5,0
36,8,6,1,1,"tau",0.00635066828297961,0.1,0
37,8,6,1,1,"size",0.00100015018207324,0.333666666666667,0
37,8,6,1,1,"shape",0.890502563317855,0.333,0
37,8,6,1,1,"color",0.108497286500072,0.333333333333333,0
37,8,6,1,1,"lambda",9.99998705052215,0.1,0
37,8,6,1,1,"r",1.0000002427695,1,0
37,8,6,1,1,"q",1.99999949993495,1,0
37,8,6,1,1,"b0",0.532820628782879,0.5,0
37,8,6,1,1,"b1",0.467179371217121,0.5,0
37,8,6,1,1,"tau",0.318509519115756,0.1,0
38,8,6,1,1,"size",0.932220441518517,0.333666666666667,0
38,8,6,1,1,"shape",0.00100000000002146,0.333,0
38,8,6,1,1,"color",0.0667795584814615,0.333333333333333,0
38,8,6,1,1,"lambda",1.80478482361127,0.1,0
38,8,6,1,1,"r",1.00000005342557,1,0
38,8,6,1,1,"q",1.99999987966267,1,0
38,8,6,1,1,"b0",0.494125267657526,0.5,0
38,8,6,1,1,"b1",0.505874732342474,0.5,0
38,8,6,1,1,"tau",0.0187195695083956,0.1,0
39,8,6,1,1,"size",0.903461409845762,0.333666666666667,0
39,8,6,1,1,"shape",0.00670413280260607,0.333,0
39,8,6,1,1,"color",0.0898344573516317,0.333333333333333,0
39,8,6,1,1,"lambda",9.99994205202057,0.1,0
39,8,6,1,1,"r",1.07142165038383,1,0
39,8,6,1,1,"q",1.9980969008681,1,0
39,8,6,1,1,"b0",0.469833320791367,0.5,0
39,8,6,1,1,"b1",0.530166679208633,0.5,0
39,8,6,1,1,"tau",0.075182011608075,0.1,0
40,8,6,1,1,"size",0.00100000854282537,0.333666666666667,0
40,8,6,1,1,"shape",0.839090947484171,0.333,0
40,8,6,1,1,"color",0.159909043973004,0.333333333333333,0
40,8,6,1,1,"lambda",1.89722511578172,0.1,0
40,8,6,1,1,"r",1.00000000994563,1,0
40,8,6,1,1,"q",1.99999999108968,1,0
40,8,6,1,1,"b0",0.533766012199184,0.5,0
40,8,6,1,1,"b1",0.466233987800816,0.5,0
40,8,6,1,1,"tau",0.17370759684898,0.1,0
41,8,6,1,1,"size",0.470180275521335,0.333666666666667,0
41,8,6,1,1,"shape",0.528814438138602,0.333,0
41,8,6,1,1,"color",0.00100528634063051,0.333333333333333,0
41,8,6,1,1,"lambda",0.00100034331432787,0.1,0
41,8,6,1,1,"r",1.50470527336077,1,0
41,8,6,1,1,"q",1.49508689579617,1,0
41,8,6,1,1,"b0",0.492325935452542,0.5,0
41,8,6,1,1,"b1",0.507674064547458,0.5,0
41,8,6,1,1,"tau",0.0723256406849773,0.1,0
42,8,6,1,1,"size",0.319669787432006,0.333666666666667,0
42,8,6,1,1,"shape",0.613794833986185,0.333,0
42,8,6,1,1,"color",0.0665353785818082,0.333333333333333,0
42,8,6,1,1,"lambda",9.99999945689221,0.1,0
42,8,6,1,1,"r",1.00000007876386,1,0
42,8,6,1,1,"q",1.99999982050846,1,0
42,8,6,1,1,"b0",0.47981162854165,0.5,0
42,8,6,1,1,"b1",0.52018837145835,0.5,0
42,8,6,1,1,"tau",0.0636946547644664,0.1,0
43,8,6,1,1,"size",0.00104826180238005,0.333666666666667,0
43,8,6,1,1,"shape",0.997951587457924,0.333,0
43,8,6,1,1,"color",0.00100015073969591,0.333333333333333,0
43,8,6,1,1,"lambda",0.00100000210457094,0.1,0
43,8,6,1,1,"r",1.22562103761551,1,0
43,8,6,1,1,"q",1.760864604854,1,0
43,8,6,1,1,"b0",0.477510351652117,0.5,0
43,8,6,1,1,"b1",0.522489648347883,0.5,0
43,8,6,1,1,"tau",0.0817722064203383,0.1,0
44,8,6,1,1,"size",0.849321932165295,0.333666666666667,0
44,8,6,1,1,"shape",0.00100001529248652,0.333,0
44,8,6,1,1,"color",0.149678052542218,0.333333333333333,0
44,8,6,1,1,"lambda",2.76071843417592,0.1,0
44,8,6,1,1,"r",1.00000003224619,1,0
44,8,6,1,1,"q",1.99999998188377,1,0
44,8,6,1,1,"b0",0.47501712062335,0.5,0
44,8,6,1,1,"b1",0.52498287937665,0.5,0
44,8,6,1,1,"tau",0.178663983163573,0.1,0
45,8,6,1,1,"size",0.00100000000000001,0.333666666666667,0
45,8,6,1,1,"shape",0.979676443128093,0.333,0
45,8,6,1,1,"color",0.0193235568719183,0.333333333333333,0
45,8,6,1,1,"lambda",2.06721553943955,0.1,0
45,8,6,1,1,"r",1.99999973196061,1,0
45,8,6,1,1,"q",1.00000012634178,1,0
45,8,6,1,1,"b0",0.525974608813933,0.5,0
45,8,6,1,1,"b1",0.474025391186066,0.5,0
45,8,6,1,1,"tau",0.235160295579513,0.1,0
46,8,6,1,1,"size",0.0621968775610646,0.333666666666667,0
46,8,6,1,1,"shape",0.831745280094371,0.333,0
46,8,6,1,1,"color",0.106057842344565,0.333333333333333,0
46,8,6,1,1,"lambda",9.99999493126006,0.1,0
46,8,6,1,1,"r",1.00000006513435,1,0
46,8,6,1,1,"q",1.99999985550307,1,0
46,8,6,1,1,"b0",0.508877032096976,0.5,0
46,8,6,1,1,"b1",0.491122967903024,0.5,0
46,8,6,1,1,"tau",0.278344213534647,0.1,0
47,8,6,1,1,"size",0.463237963741575,0.333666666666667,0
47,8,6,1,1,"shape",0.535759951273603,0.333,0
47,8,6,1,1,"color",0.00100208498565579,0.333333333333333,0
47,8,6,1,1,"lambda",0.00100021171922257,0.1,0
47,8,6,1,1,"r",1.49095636078261,1,0
47,8,6,1,1,"q",1.50904131425918,1,0
47,8,6,1,1,"b0",0.507200387625664,0.5,0
47,8,6,1,1,"b1",0.492799612374337,0.5,0
47,8,6,1,1,"tau",0.0764469702531409,0.1,0
48,8,6,1,1,"size",0.00100001864625709,0.333666666666667,0
48,8,6,1,1,"shape",0.959972155968251,0.333,0
48,8,6,1,1,"color",0.0390278253854917,0.333333333333333,0
48,8,6,1,1,"lambda",9.99998665377418,0.1,0
48,8,6,1,1,"r",1.00000022261456,1,0
48,8,6,1,1,"q",1.9999995397979,1,0
48,8,6,1,1,"b0",0.497311189077839,0.5,0
48,8,6,1,1,"b1",0.502688810922161,0.5,0
48,8,6,1,1,"tau",0.0858637535776139,0.1,0
49,8,6,1,1,"size",0.45342287248393,0.333666666666667,0
49,8,6,1,1,"shape",0.545574142548958,0.333,0
49,8,6,1,1,"color",0.00100298496711172,0.333333333333333,0
49,8,6,1,1,"lambda",0.00100070944815933,0.1,0
49,8,6,1,1,"r",1.5529271294926,1,0
49,8,6,1,1,"q",1.44627137657207,1,0
49,8,6,1,1,"b0",0.465406532925548,0.5,0
49,8,6,1,1,"b1",0.534593467074452,0.5,0
49,8,6,1,1,"tau",0.103148945097435,0.1,0
50,8,6,1,1,"size",0.916673827602211,0.333666666666667,0
50,8,6,1,1,"shape",0.00100000380289098,0.333,0
50,8,6,1,1,"color",0.0823261685948981,0.333333333333333,0
50,8,6,1,1,"lambda",2.06068767257239,0.1,0
50,8,6,1,1,"r",1.00000003422475,1,0
50,8,6,1,1,"q",1.99999998298486,1,0
50,8,6,1,1,"b0",0.511746117229913,0.5,0
50,8,6,1,1,"b1",0.488253882770087,0.5,0
50,8,6,1,1,"tau",0.0990960165481371,0.1,0
1,8,6,1,2,"size",0.901124831637504,0.333666666666667,0
1,8,6,1,2,"shape",0.00100000000420838,0.333,0
1,8,6,1,2,"color",0.0978751683582873,0.333333333333333,0
1,8,6,1,2,"lambda",1.68738781136019,0.5,0
1,8,6,1,2,"r",1.99999837371093,1,0
1,8,6,1,2,"q",1.00000077272109,1,0
1,8,6,1,2,"b0",0.556877853183161,0.5,0
1,8,6,1,2,"b1",0.443122146816839,0.5,0
1,8,6,1,2,"tau",0.152252355567765,0.1,0
2,8,6,1,2,"size",0.889604319232071,0.333666666666667,0
2,8,6,1,2,"shape",0.00100000002527436,0.333,0
2,8,6,1,2,"color",0.109395680742655,0.333333333333333,0
2,8,6,1,2,"lambda",0.490705103730835,0.5,0
2,8,6,1,2,"r",1.99999819228069,1,0
2,8,6,1,2,"q",1.0000009348748,1,0
2,8,6,1,2,"b0",0.491096296416592,0.5,0
2,8,6,1,2,"b1",0.508903703583408,0.5,0
2,8,6,1,2,"tau",0.10620590736169,0.1,0
3,8,6,1,2,"size",0.819189317795526,0.333666666666667,0
3,8,6,1,2,"shape",0.0222354475075021,0.333,0
3,8,6,1,2,"color",0.158575234696972,0.333333333333333,0
3,8,6,1,2,"lambda",1.34656342648838,0.5,0
3,8,6,1,2,"r",1.00000000769595,1,0
3,8,6,1,2,"q",1.99999999170339,1,0
3,8,6,1,2,"b0",0.498195373332631,0.5,0
3,8,6,1,2,"b1",0.501804626667369,0.5,0
3,8,6,1,2,"tau",0.0751461533401092,0.1,0
4,8,6,1,2,"size",0.0010000000000051,0.333666666666667,0
4,8,6,1,2,"shape",0.992465332641815,0.333,0
4,8,6,1,2,"color",0.00653466735817957,0.333333333333333,0
4,8,6,1,2,"lambda",5.37521826513328,0.5,0
4,8,6,1,2,"r",1.99997207350082,1,0
4,8,6,1,2,"q",1.12076719116936,1,0
4,8,6,1,2,"b0",0.511365317902448,0.5,0
4,8,6,1,2,"b1",0.488634682097552,0.5,0
4,8,6,1,2,"tau",0.111312466241843,0.1,0
5,8,6,1,2,"size",0.410563906295194,0.333666666666667,0
5,8,6,1,2,"shape",0.470642688106705,0.333,0
5,8,6,1,2,"color",0.118793405598101,0.333333333333333,0
5,8,6,1,2,"lambda",9.99999845882617,0.5,0
5,8,6,1,2,"r",1.17656962188708,1,0
