"run","discount","nblock","type","row","names","par","true_par","convergence"
8,0,6,1,1,"b1",0.0127104369384587,0.5,0
8,0,6,1,1,"tau",0.405856778245354,0.1,0
9,0,6,1,1,"size",0.0010000000000708,0.333666666666667,0
9,0,6,1,1,"shape",0.980957008891029,0.333,0
9,0,6,1,1,"color",0.0180429911089005,0.333333333333333,0
9,0,6,1,1,"lambda",4.74101502761462,1,0
9,0,6,1,1,"r",1.99915703657647,1,0
9,0,6,1,1,"q",1.20668229696387,1,0
9,0,6,1,1,"b0",0.485992728488932,0.5,0
9,0,6,1,1,"b1",0.514007271511068,0.5,0
9,0,6,1,1,"tau",0.093190222859879,0.1,0
10,0,6,1,1,"size",0.624365311024102,0.333666666666667,0
10,0,6,1,1,"shape",0.330448488333647,0.333,0
10,0,6,1,1,"color",0.0451862006422514,0.333333333333333,0
10,0,6,1,1,"lambda",9.99999934728447,1,0
10,0,6,1,1,"r",1.00000027494144,1,0
10,0,6,1,1,"q",1.99999944708687,1,0
10,0,6,1,1,"b0",0.483511394361072,0.5,0
10,0,6,1,1,"b1",0.516488605638928,0.5,0
10,0,6,1,1,"tau",0.0426248039772279,0.1,0
11,0,6,1,1,"size",0.988720898921886,0.333666666666667,0
11,0,6,1,1,"shape",0.00100000000001927,0.333,0
11,0,6,1,1,"color",0.0102791010780947,0.333333333333333,0
11,0,6,1,1,"lambda",4.54665925247888,1,0
11,0,6,1,1,"r",1.99974074679464,1,0
11,0,6,1,1,"q",1.3344904824516,1,0
11,0,6,1,1,"b0",0.482263375860407,0.5,0
11,0,6,1,1,"b1",0.517736624139594,0.5,0
11,0,6,1,1,"tau",0.0428548632874624,0.1,0
12,0,6,1,1,"size",0.530480051808596,0.333666666666667,0
12,0,6,1,1,"shape",0.182511375819495,0.333,0
12,0,6,1,1,"color",0.287008572371909,0.333333333333333,0
12,0,6,1,1,"lambda",1.29501184746491,1,0
12,0,6,1,1,"r",1.00000002951215,1,0
12,0,6,1,1,"q",1.99999996497521,1,0
12,0,6,1,1,"b0",0.506397120861726,0.5,0
12,0,6,1,1,"b1",0.493602879138274,0.5,0
12,0,6,1,1,"tau",0.0536044967463796,0.1,0
13,0,6,1,1,"size",0.00100001611918477,0.333666666666667,0
13,0,6,1,1,"shape",0.73468339825741,0.333,0
13,0,6,1,1,"color",0.264316585623405,0.333333333333333,0
13,0,6,1,1,"lambda",1.12093976807132,1,0
13,0,6,1,1,"r",1.00000002443325,1,0
13,0,6,1,1,"q",1.99999999789793,1,0
13,0,6,1,1,"b0",0.476633401076361,0.5,0
13,0,6,1,1,"b1",0.523366598923639,0.5,0
13,0,6,1,1,"tau",0.0513085816832712,0.1,0
14,0,6,1,1,"size",0.367915726512384,0.333666666666667,0
14,0,6,1,1,"shape",0.3243584556984,0.333,0
14,0,6,1,1,"color",0.307725817789215,0.333333333333333,0
14,0,6,1,1,"lambda",9.99999983036397,1,0
14,0,6,1,1,"r",1.99999999036364,1,0
14,0,6,1,1,"q",1.00000001206387,1,0
14,0,6,1,1,"b0",0.986160537912608,0.5,0
14,0,6,1,1,"b1",0.013839462087392,0.5,0
14,0,6,1,1,"tau",0.587168692948038,0.1,0
15,0,6,1,1,"size",0.471679485342612,0.333666666666667,0
15,0,6,1,1,"shape",0.436815325987523,0.333,0
15,0,6,1,1,"color",0.0915051886698653,0.333333333333333,0
15,0,6,1,1,"lambda",4.92519187056486,1,0
15,0,6,1,1,"r",1.99999999512374,1,0
15,0,6,1,1,"q",1.00000001382878,1,0
15,0,6,1,1,"b0",0.502609981949656,0.5,0
15,0,6,1,1,"b1",0.497390018050344,0.5,0
15,0,6,1,1,"tau",0.26053509010079,0.1,0
16,0,6,1,1,"size",0.00100000133524024,0.333666666666667,0
16,0,6,1,1,"shape",0.665906463349663,0.333,0
16,0,6,1,1,"color",0.333093535315097,0.333333333333333,0
16,0,6,1,1,"lambda",6.42834532963797,1,0
16,0,6,1,1,"r",1.000000292106,1,0
16,0,6,1,1,"q",1.99999940085622,1,0
16,0,6,1,1,"b0",0.565006739169158,0.5,0
16,0,6,1,1,"b1",0.434993260830842,0.5,0
16,0,6,1,1,"tau",0.387659723828502,0.1,0
17,0,6,1,1,"size",0.00100049125795008,0.333666666666667,0
17,0,6,1,1,"shape",0.691605252299793,0.333,0
17,0,6,1,1,"color",0.307394256442257,0.333333333333333,0
17,0,6,1,1,"lambda",2.48703837936485,1,0
17,0,6,1,1,"r",1.0000000730544,1,0
17,0,6,1,1,"q",1.99999998477914,1,0
17,0,6,1,1,"b0",0.483838549464438,0.5,0
17,0,6,1,1,"b1",0.516161450535563,0.5,0
17,0,6,1,1,"tau",0.176429158342644,0.1,0
18,0,6,1,1,"size",0.502707554203657,0.333666666666667,0
18,0,6,1,1,"shape",0.296313931808301,0.333,0
18,0,6,1,1,"color",0.200978513988042,0.333333333333333,0
18,0,6,1,1,"lambda",7.26072077072892,1,0
18,0,6,1,1,"r",1.0000000047362,1,0
18,0,6,1,1,"q",1.99999999938078,1,0
18,0,6,1,1,"b0",0.446506637433671,0.5,0
18,0,6,1,1,"b1",0.553493362566329,0.5,0
18,0,6,1,1,"tau",0.226194568588584,0.1,0
19,0,6,1,1,"size",0.444946553963915,0.333666666666667,0
19,0,6,1,1,"shape",0.394986450999607,0.333,0
19,0,6,1,1,"color",0.160066995036478,0.333333333333333,0
19,0,6,1,1,"lambda",9.99999998121393,1,0
19,0,6,1,1,"r",1.46090534838965,1,0
19,0,6,1,1,"q",1.94737338940763,1,0
19,0,6,1,1,"b0",0.40981118469804,0.5,0
19,0,6,1,1,"b1",0.59018881530196,0.5,0
19,0,6,1,1,"tau",0.19280185288595,0.1,0
20,0,6,1,1,"size",0.467387418419229,0.333666666666667,0
20,0,6,1,1,"shape",0.288788493161952,0.333,0
20,0,6,1,1,"color",0.243824088418819,0.333333333333333,0
20,0,6,1,1,"lambda",4.57521436299833,1,0
20,0,6,1,1,"r",1.00000001154519,1,0
20,0,6,1,1,"q",1.99999999085196,1,0
20,0,6,1,1,"b0",0.512528974487644,0.5,0
20,0,6,1,1,"b1",0.487471025512356,0.5,0
20,0,6,1,1,"tau",0.182904984397356,0.1,0
21,0,6,1,1,"size",0.001,0.333666666666667,0
21,0,6,1,1,"shape",0.955620413463287,0.333,0
21,0,6,1,1,"color",0.0433795865367126,0.333333333333333,0
21,0,6,1,1,"lambda",3.7072615866328,1,0
21,0,6,1,1,"r",1.99999803490505,1,0
21,0,6,1,1,"q",1.00000097207846,1,0
21,0,6,1,1,"b0",0.432815294844096,0.5,0
21,0,6,1,1,"b1",0.567184705155904,0.5,0
21,0,6,1,1,"tau",0.174218129834957,0.1,0
22,0,6,1,1,"size",0.600798767614184,0.333666666666667,0
22,0,6,1,1,"shape",0.37669068010507,0.333,0
22,0,6,1,1,"color",0.0225105522807463,0.333333333333333,0
22,0,6,1,1,"lambda",8.3526326043322,1,0
22,0,6,1,1,"r",1.99999990212042,1,0
22,0,6,1,1,"q",1.0000000368959,1,0
22,0,6,1,1,"b0",0.449331879213682,0.5,0
22,0,6,1,1,"b1",0.550668120786318,0.5,0
22,0,6,1,1,"tau",0.47122487904019,0.1,0
23,0,6,1,1,"size",0.634403950653717,0.333666666666667,0
23,0,6,1,1,"shape",0.0394811709901381,0.333,0
23,0,6,1,1,"color",0.326114878356145,0.333333333333333,0
23,0,6,1,1,"lambda",3.74925476498298,1,0
23,0,6,1,1,"r",1.9999999863297,1,0
23,0,6,1,1,"q",1.00000001051097,1,0
23,0,6,1,1,"b0",0.81957685015294,0.5,0
23,0,6,1,1,"b1",0.18042314984706,0.5,0
23,0,6,1,1,"tau",0.0651157635835973,0.1,0
24,0,6,1,1,"size",0.305584697400784,0.333666666666667,0
24,0,6,1,1,"shape",0.577505789439537,0.333,0
24,0,6,1,1,"color",0.116909513159679,0.333333333333333,0
24,0,6,1,1,"lambda",9.99999713657415,1,0
24,0,6,1,1,"r",1.00000002524989,1,0
24,0,6,1,1,"q",1.99999999425351,1,0
24,0,6,1,1,"b0",0.455565276509573,0.5,0
24,0,6,1,1,"b1",0.544434723490427,0.5,0
24,0,6,1,1,"tau",0.119137052531875,0.1,0
25,0,6,1,1,"size",0.00100000070266641,0.333666666666667,0
25,0,6,1,1,"shape",0.866374066553693,0.333,0
25,0,6,1,1,"color",0.132625932743641,0.333333333333333,0
25,0,6,1,1,"lambda",9.9999514218912,1,0
25,0,6,1,1,"r",1.23564979627496,1,0
25,0,6,1,1,"q",1.99999327343394,1,0
25,0,6,1,1,"b0",0.474549912288898,0.5,0
25,0,6,1,1,"b1",0.525450087711102,0.5,0
25,0,6,1,1,"tau",0.0928657691484945,0.1,0
26,0,6,1,1,"size",0.934443956366424,0.333666666666667,0
26,0,6,1,1,"shape",0.00100000032036686,0.333,0
26,0,6,1,1,"color",0.0645560433132093,0.333333333333333,0
26,0,6,1,1,"lambda",1.10600427307232,1,0
26,0,6,1,1,"r",1.99999728506752,1,0
26,0,6,1,1,"q",1.00000146732775,1,0
26,0,6,1,1,"b0",0.480804412711085,0.5,0
26,0,6,1,1,"b1",0.519195587288915,0.5,0
26,0,6,1,1,"tau",0.0621491479957205,0.1,0
27,0,6,1,1,"size",0.316410576393406,0.333666666666667,0
27,0,6,1,1,"shape",0.528380333280716,0.333,0
27,0,6,1,1,"color",0.155209090325878,0.333333333333333,0
27,0,6,1,1,"lambda",2.52451571996946,1,0
27,0,6,1,1,"r",1.00000001126717,1,0
27,0,6,1,1,"q",1.99999999104348,1,0
27,0,6,1,1,"b0",0.479528933273369,0.5,0
27,0,6,1,1,"b1",0.520471066726631,0.5,0
27,0,6,1,1,"tau",0.0742271693885026,0.1,0
28,0,6,1,1,"size",0.205118143795159,0.333666666666667,0
28,0,6,1,1,"shape",0.622849995998521,0.333,0
28,0,6,1,1,"color",0.172031860206321,0.333333333333333,0
28,0,6,1,1,"lambda",9.99999914425142,1,0
28,0,6,1,1,"r",1.26128648738458,1,0
28,0,6,1,1,"q",1.99998862756263,1,0
28,0,6,1,1,"b0",0.421330843764335,0.5,0
28,0,6,1,1,"b1",0.578669156235665,0.5,0
28,0,6,1,1,"tau",0.170790088113554,0.1,0
29,0,6,1,1,"size",0.213660357327519,0.333666666666667,0
29,0,6,1,1,"shape",0.596678338565799,0.333,0
29,0,6,1,1,"color",0.189661304106682,0.333333333333333,0
29,0,6,1,1,"lambda",9.99999836557962,1,0
29,0,6,1,1,"r",1.32319113123303,1,0
29,0,6,1,1,"q",1.99998521842088,1,0
29,0,6,1,1,"b0",0.43537689938355,0.5,0
29,0,6,1,1,"b1",0.56462310061645,0.5,0
29,0,6,1,1,"tau",0.246083126824824,0.1,0
30,0,6,1,1,"size",0.00100000000000172,0.333666666666667,0
30,0,6,1,1,"shape",0.822989661511301,0.333,0
30,0,6,1,1,"color",0.176010338488698,0.333333333333333,0
30,0,6,1,1,"lambda",9.99844393725751,1,0
30,0,6,1,1,"r",1.99999883404843,1,0
30,0,6,1,1,"q",1.00000081765767,1,0
30,0,6,1,1,"b0",0.0876971824591803,0.5,0
30,0,6,1,1,"b1",0.91230281754082,0.5,0
30,0,6,1,1,"tau",0.303699978847905,0.1,0
31,0,6,1,1,"size",0.00100000000017064,0.333666666666667,0
31,0,6,1,1,"shape",0.973861951217593,0.333,0
31,0,6,1,1,"color",0.0251380487822365,0.333333333333333,0
31,0,6,1,1,"lambda",4.77335835429006,1,0
31,0,6,1,1,"r",1.99995791740013,1,0
31,0,6,1,1,"q",1.00002775719078,1,0
31,0,6,1,1,"b0",0.491749501748996,0.5,0
31,0,6,1,1,"b1",0.508250498251004,0.5,0
31,0,6,1,1,"tau",0.218593367677157,0.1,0
32,0,6,1,1,"size",0.462238541000544,0.333666666666667,0
32,0,6,1,1,"shape",0.00100002804745347,0.333,0
32,0,6,1,1,"color",0.536761430952003,0.333333333333333,0
32,0,6,1,1,"lambda",1.05085636524741,1,0
32,0,6,1,1,"r",1.00000003313435,1,0
32,0,6,1,1,"q",1.99999999165313,1,0
32,0,6,1,1,"b0",0.539856777369364,0.5,0
32,0,6,1,1,"b1",0.460143222630636,0.5,0
32,0,6,1,1,"tau",0.135112082539351,0.1,0
33,0,6,1,1,"size",0.666279992918545,0.333666666666667,0
33,0,6,1,1,"shape",0.24470175802335,0.333,0
33,0,6,1,1,"color",0.0890182490581048,0.333333333333333,0
33,0,6,1,1,"lambda",9.99999997356769,1,0
33,0,6,1,1,"r",1.17966148554461,1,0
33,0,6,1,1,"q",1.97749612523402,1,0
33,0,6,1,1,"b0",0.485890529951628,0.5,0
33,0,6,1,1,"b1",0.514109470048372,0.5,0
33,0,6,1,1,"tau",0.087150837713438,0.1,0
34,0,6,1,1,"size",0.00100000000000019,0.333666666666667,0
34,0,6,1,1,"shape",0.99423513288179,0.333,0
34,0,6,1,1,"color",0.00476486711821027,0.333333333333333,0
34,0,6,1,1,"lambda",6.70110585017191,1,0
34,0,6,1,1,"r",1.99999905783785,1,0
34,0,6,1,1,"q",1.00000049461311,1,0
34,0,6,1,1,"b0",0.510527424381948,0.5,0
34,0,6,1,1,"b1",0.489472575618052,0.5,0
34,0,6,1,1,"tau",0.117092210121243,0.1,0
35,0,6,1,1,"size",0.0588001210670964,0.333666666666667,0
35,0,6,1,1,"shape",0.76789921715758,0.333,0
35,0,6,1,1,"color",0.173300661775323,0.333333333333333,0
35,0,6,1,1,"lambda",9.99999841807709,1,0
35,0,6,1,1,"r",1.00000001585997,1,0
35,0,6,1,1,"q",1.99999997408872,1,0
35,0,6,1,1,"b0",0.517893186565364,0.5,0
35,0,6,1,1,"b1",0.482106813434636,0.5,0
35,0,6,1,1,"tau",0.242764419281881,0.1,0
36,0,6,1,1,"size",0.790268800135795,0.333666666666667,0
36,0,6,1,1,"shape",0.0099231212411896,0.333,0
36,0,6,1,1,"color",0.199808078623015,0.333333333333333,0
36,0,6,1,1,"lambda",2.37317496875807,1,0
36,0,6,1,1,"r",1.00000003313627,1,0
36,0,6,1,1,"q",1.99999997219819,1,0
36,0,6,1,1,"b0",0.507253442954908,0.5,0
36,0,6,1,1,"b1",0.492746557045092,0.5,0
36,0,6,1,1,"tau",0.0498858263647342,0.1,0
37,0,6,1,1,"size",0.642973851479923,0.333666666666667,0
37,0,6,1,1,"shape",0.00100018769832434,0.333,0
37,0,6,1,1,"color",0.356025960821753,0.333333333333333,0
37,0,6,1,1,"lambda",2.16893846320277,1,0
37,0,6,1,1,"r",1.00000001198201,1,0
37,0,6,1,1,"q",1.99999996113345,1,0
37,0,6,1,1,"b0",0.537346484500911,0.5,0
37,0,6,1,1,"b1",0.462653515499089,0.5,0
37,0,6,1,1,"tau",0.131350019428279,0.1,0
38,0,6,1,1,"size",0.512461644084125,0.333666666666667,0
38,0,6,1,1,"shape",0.325201924107311,0.333,0
38,0,6,1,1,"color",0.162336431808563,0.333333333333333,0
38,0,6,1,1,"lambda",9.99999962490447,1,0
38,0,6,1,1,"r",1.14349739993796,1,0
38,0,6,1,1,"q",1.99998188925702,1,0
38,0,6,1,1,"b0",0.494448344836683,0.5,0
38,0,6,1,1,"b1",0.505551655163317,0.5,0
38,0,6,1,1,"tau",0.128602434618724,0.1,0
39,0,6,1,1,"size",0.431276425347172,0.333666666666667,0
39,0,6,1,1,"shape",0.412043743143464,0.333,0
39,0,6,1,1,"color",0.156679831509364,0.333333333333333,0
39,0,6,1,1,"lambda",7.20850733277654,1,0
39,0,6,1,1,"r",1.00000003014812,1,0
39,0,6,1,1,"q",1.99999999609057,1,0
39,0,6,1,1,"b0",0.542190333211622,0.5,0
39,0,6,1,1,"b1",0.457809666788378,0.5,0
39,0,6,1,1,"tau",0.210461984426146,0.1,0
40,0,6,1,1,"size",0.813220731837465,0.333666666666667,0
40,0,6,1,1,"shape",0.00100004444686599,0.333,0
40,0,6,1,1,"color",0.185779223715669,0.333333333333333,0
40,0,6,1,1,"lambda",2.92720310225039,1,0
40,0,6,1,1,"r",1.00000008309474,1,0
40,0,6,1,1,"q",1.9999999436249,1,0
40,0,6,1,1,"b0",0.476094575499133,0.5,0
40,0,6,1,1,"b1",0.523905424500867,0.5,0
40,0,6,1,1,"tau",0.0439252811423037,0.1,0
41,0,6,1,1,"size",0.375355431301461,0.333666666666667,0
41,0,6,1,1,"shape",0.0010000216224044,0.333,0
41,0,6,1,1,"color",0.623644547076135,0.333333333333333,0
41,0,6,1,1,"lambda",0.537796154536835,1,0
41,0,6,1,1,"r",1.99999930222978,1,0
41,0,6,1,1,"q",1.00000034217284,1,0
41,0,6,1,1,"b0",0.484341343757103,0.5,0
41,0,6,1,1,"b1",0.515658656242897,0.5,0
41,0,6,1,1,"tau",0.0801849763978403,0.1,0
42,0,6,1,1,"size",0.512393071024581,0.333666666666667,0
42,0,6,1,1,"shape",0.445006774119258,0.333,0
42,0,6,1,1,"color",0.0426001548561611,0.333333333333333,0
42,0,6,1,1,"lambda",6.34149999126866,1,0
42,0,6,1,1,"r",1.99999999300342,1,0
42,0,6,1,1,"q",1.00000002565984,1,0
42,0,6,1,1,"b0",0.572130598424578,0.5,0
42,0,6,1,1,"b1",0.427869401575422,0.5,0
42,0,6,1,1,"tau",0.357758801845786,0.1,0
43,0,6,1,1,"size",0.0010000000000003,0.333666666666667,0
43,0,6,1,1,"shape",0.980328188373586,0.333,0
43,0,6,1,1,"color",0.0186718116264134,0.333333333333333,0
43,0,6,1,1,"lambda",4.76139957733958,1,0
43,0,6,1,1,"r",1.99995245896992,1,0
43,0,6,1,1,"q",1.00002518501995,1,0
43,0,6,1,1,"b0",0.534240740183027,0.5,0
43,0,6,1,1,"b1",0.465759259816973,0.5,0
43,0,6,1,1,"tau",0.161374524824911,0.1,0
44,0,6,1,1,"size",0.30746651044537,0.333666666666667,0
44,0,6,1,1,"shape",0.531037210198724,0.333,0
44,0,6,1,1,"color",0.161496279355906,0.333333333333333,0
44,0,6,1,1,"lambda",9.9999963695713,1,0
44,0,6,1,1,"r",1.00000001203143,1,0
44,0,6,1,1,"q",1.9999999967546,1,0
44,0,6,1,1,"b0",0.493064073428694,0.5,0
44,0,6,1,1,"b1",0.506935926571306,0.5,0
44,0,6,1,1,"tau",0.137089867839807,0.1,0
45,0,6,1,1,"size",0.229078519765055,0.333666666666667,0
45,0,6,1,1,"shape",0.618244090145881,0.333,0
45,0,6,1,1,"color",0.152677390089065,0.333333333333333,0
45,0,6,1,1,"lambda",9.99999656294292,1,0
45,0,6,1,1,"r",1.0176851993907,1,0
45,0,6,1,1,"q",1.99992054157016,1,0
45,0,6,1,1,"b0",0.494216304535347,0.5,0
45,0,6,1,1,"b1",0.505783695464653,0.5,0
45,0,6,1,1,"tau",0.103408722664177,0.1,0
46,0,6,1,1,"size",0.00100000000000001,0.333666666666667,0
46,0,6,1,1,"shape",0.106527853430906,0.333,0
46,0,6,1,1,"color",0.892472146569094,0.333333333333333,0
46,0,6,1,1,"lambda",9.13459946340355,1,0
46,0,6,1,1,"r",1.00000008343181,1,0
46,0,6,1,1,"q",1.99999981815979,1,0
46,0,6,1,1,"b0",0.998681728496026,0.5,0
46,0,6,1,1,"b1",0.00131827150397409,0.5,0
46,0,6,1,1,"tau",0.528267312067483,0.1,0
47,0,6,1,1,"size",0.664436488429711,0.333666666666667,0
47,0,6,1,1,"shape",0.00100002853470505,0.333,0
47,0,6,1,1,"color",0.334563483035584,0.333333333333333,0
47,0,6,1,1,"lambda",0.704154495845385,1,0
47,0,6,1,1,"r",1.00000001542881,1,0
47,0,6,1,1,"q",1.99999998751093,1,0
47,0,6,1,1,"b0",0.489523885792798,0.5,0
47,0,6,1,1,"b1",0.510476114207202,0.5,0
47,0,6,1,1,"tau",0.0622983540341634,0.1,0
48,0,6,1,1,"size",0.142620761050367,0.333666666666667,0
48,0,6,1,1,"shape",0.583945858751391,0.333,0
48,0,6,1,1,"color",0.273433380198242,0.333333333333333,0
48,0,6,1,1,"lambda",6.0892810196788,1,0
48,0,6,1,1,"r",1.00000001446832,1,0
48,0,6,1,1,"q",1.99999998978509,1,0
48,0,6,1,1,"b0",0.548738372133068,0.5,0
48,0,6,1,1,"b1",0.451261627866932,0.5,0
48,0,6,1,1,"tau",0.239517675097371,0.1,0
49,0,6,1,1,"size",0.494760091151651,0.333666666666667,0
49,0,6,1,1,"shape",0.338873784438433,0.333,0
49,0,6,1,1,"color",0.166366124409916,0.333333333333333,0
49,0,6,1,1,"lambda",4.63771642589162,1,0
49,0,6,1,1,"r",1.00000002702463,1,0
49,0,6,1,1,"q",1.99999998913225,1,0
49,0,6,1,1,"b0",0.449307714778004,0.5,0
49,0,6,1,1,"b1",0.550692285221996,0.5,0
49,0,6,1,1,"tau",0.111428952897898,0.1,0
50,0,6,1,1,"size",0.258889578629657,0.333666666666667,0
50,0,6,1,1,"shape",0.001,0.333,0
50,0,6,1,1,"color",0.740110421370343,0.333333333333333,0
50,0,6,1,1,"lambda",5.16788013851533,1,0
50,0,6,1,1,"r",1.9999981808511,1,0
50,0,6,1,1,"q",1.00000115232765,1,0
50,0,6,1,1,"b0",0.979437156252938,0.5,0
50,0,6,1,1,"b1",0.0205628437470618,0.5,0
50,0,6,1,1,"tau",0.604060357231745,0.1,0
1,0,6,1,2,"size",0.637445645781274,0.333666666666667,0
1,0,6,1,2,"shape",0.00100000000218931,0.333,0
1,0,6,1,2,"color",0.361554354216536,0.333333333333333,0
1,0,6,1,2,"lambda",0.580609702197981,1,0
1,0,6,1,2,"r",1.99999858110887,1,0
1,0,6,1,2,"q",1.00000070107552,1,0
1,0,6,1,2,"b0",0.497059189228707,0.5,0
1,0,6,1,2,"b1",0.502940810771293,0.5,0
1,0,6,1,2,"tau",0.175401568985508,0.3,0
2,0,6,1,2,"size",0.0010000171064738,0.333666666666667,0
2,0,6,1,2,"shape",0.663090353275945,0.333,0
2,0,6,1,2,"color",0.335909629617581,0.333333333333333,0
2,0,6,1,2,"lambda",2.32903934118225,1,0
2,0,6,1,2,"r",1.00000001000889,1,0
2,0,6,1,2,"q",1.99999997093511,1,0
2,0,6,1,2,"b0",0.531962026125102,0.5,0
2,0,6,1,2,"b1",0.468037973874898,0.5,0
2,0,6,1,2,"tau",0.190367158068972,0.3,0
3,0,6,1,2,"size",0.632496456473283,0.333666666666667,0
3,0,6,1,2,"shape",0.250171143287796,0.333,0
3,0,6,1,2,"color",0.117332400238921,0.333333333333333,0
3,0,6,1,2,"lambda",9.99999958533434,1,0
3,0,6,1,2,"r",1.00000000598484,1,0
3,0,6,1,2,"q",1.99999998907323,1,0
3,0,6,1,2,"b0",0.41794122332249,0.5,0
3,0,6,1,2,"b1",0.58205877667751,0.5,0
3,0,6,1,2,"tau",0.233609008607365,0.3,0
4,0,6,1,2,"size",0.276748548885295,0.333666666666667,0
4,0,6,1,2,"shape",0.611089368031735,0.333,0
4,0,6,1,2,"color",0.11216208308297,0.333333333333333,0
4,0,6,1,2,"lambda",5.02065653139048,1,0
4,0,6,1,2,"r",1.00000004554106,1,0
4,0,6,1,2,"q",1.99999999268139,1,0
4,0,6,1,2,"b0",0.470323234967732,0.5,0
4,0,6,1,2,"b1",0.529676765032268,0.5,0
4,0,6,1,2,"tau",0.0675141422725358,0.3,0
5,0,6,1,2,"size",0.397284200984784,0.333666666666667,0
5,0,6,1,2,"shape",0.117492731009476,0.333,0
5,0,6,1,2,"color",0.48522306800574,0.333333333333333,0
5,0,6,1,2,"lambda",1.35499571243022,1,0
5,0,6,1,2,"r",1.9999998923778,1,0
5,0,6,1,2,"q",1.00000005415019,1,0
5,0,6,1,2,"b0",0.409057408978058,0.5,0
5,0,6,1,2,"b1",0.590942591021942,0.5,0
5,0,6,1,2,"tau",0.45310012702797,0.3,0
6,0,6,1,2,"size",0.982474066098514,0.333666666666667,0
6,0,6,1,2,"shape",0.00100000147221806,0.333,0
