"run","discount","nblock","type","row","names","par","true_par","convergence"
21,8,6,1,1,"b1",0.513016313143739,0.5,0
21,8,6,1,1,"tau",0.318571485052053,0.1,0
22,8,6,1,1,"size",0.701150253007049,0.333666666666667,0
22,8,6,1,1,"shape",0.0144543042031892,0.333,0
22,8,6,1,1,"color",0.284395442789762,0.333333333333333,0
22,8,6,1,1,"lambda",2.01734585070291,1,0
22,8,6,1,1,"r",1.00000006879924,1,0
22,8,6,1,1,"q",1.99999999177397,1,0
22,8,6,1,1,"b0",0.493133501676099,0.5,0
22,8,6,1,1,"b1",0.506866498323901,0.5,0
22,8,6,1,1,"tau",0.0821698194151529,0.1,0
23,8,6,1,1,"size",0.574546521583332,0.333666666666667,0
23,8,6,1,1,"shape",0.408375734273438,0.333,0
23,8,6,1,1,"color",0.0170777441432302,0.333333333333333,0
23,8,6,1,1,"lambda",8.21001513991828,1,0
23,8,6,1,1,"r",1.99999999275518,1,0
23,8,6,1,1,"q",1.00000001844568,1,0
23,8,6,1,1,"b0",0.439182165225552,0.5,0
23,8,6,1,1,"b1",0.560817834774448,0.5,0
23,8,6,1,1,"tau",0.234121515824495,0.1,0
24,8,6,1,1,"size",0.717756511511828,0.333666666666667,0
24,8,6,1,1,"shape",0.0931086356245723,0.333,0
24,8,6,1,1,"color",0.1891348528636,0.333333333333333,0
24,8,6,1,1,"lambda",3.32047392560711,1,0
24,8,6,1,1,"r",1.0000000781126,1,0
24,8,6,1,1,"q",1.99999982850834,1,0
24,8,6,1,1,"b0",0.496286678109371,0.5,0
24,8,6,1,1,"b1",0.503713321890629,0.5,0
24,8,6,1,1,"tau",0.0542206327326746,0.1,0
25,8,6,1,1,"size",0.00100008581190366,0.333666666666667,0
25,8,6,1,1,"shape",0.745235214464099,0.333,0
25,8,6,1,1,"color",0.253764699723998,0.333333333333333,0
25,8,6,1,1,"lambda",9.99995467385899,1,0
25,8,6,1,1,"r",1.16040789165443,1,0
25,8,6,1,1,"q",1.99999600141506,1,0
25,8,6,1,1,"b0",0.5632628723648,0.5,0
25,8,6,1,1,"b1",0.4367371276352,0.5,0
25,8,6,1,1,"tau",0.291184427792891,0.1,0
26,8,6,1,1,"size",0.130702434871858,0.333666666666667,0
26,8,6,1,1,"shape",0.67029509884635,0.333,0
