"","run","discount","nblock","type","row","names","par","true_par","convergence"
"955",37,0,30,1,3,"color",0.997999991929579,0.98,0
"956",37,0,30,1,3,"lambda",4.10373295160109,1,0
"957",37,0,30,1,3,"b0",0.950814839215628,0.5,0
"958",37,0,30,1,3,"b1",0.0491851607844419,0.5,0
"959",37,0,30,1,3,"tau",1.05057118091918,0.5,0
"960",38,0,30,1,3,"size",0.00107090814586521,0.01,0
"961",38,0,30,1,3,"shape",0.00101662947873176,0.01,0
"962",38,0,30,1,3,"color",0.997912462375403,0.98,0
"963",38,0,30,1,3,"lambda",4.58472058298035,1,0
"964",38,0,30,1,3,"b0",0.0742472324658495,0.5,0
"965",38,0,30,1,3,"b1",0.92575276753415,0.5,0
"966",38,0,30,1,3,"tau",1.0756887154807,0.5,0
"967",39,0,30,1,3,"size",0.001,0.01,0
"968",39,0,30,1,3,"shape",0.920634076630626,0.01,0
"969",39,0,30,1,3,"color",0.0783659233693736,0.98,0
"970",39,0,30,1,3,"lambda",5.47053859133391,1,0
"971",39,0,30,1,3,"b0",0.4774203815699,0.5,0
"972",39,0,30,1,3,"b1",0.5225796184301,0.5,0
"973",39,0,30,1,3,"tau",0.22136384117172,0.5,0
"974",40,0,30,1,3,"size",0.197170972665173,0.01,0
"975",40,0,30,1,3,"shape",0.639485279752474,0.01,0
"976",40,0,30,1,3,"color",0.163343747582348,0.98,0
"977",40,0,30,1,3,"lambda",9.99999912348874,1,0
"978",40,0,30,1,3,"b0",0.37782524247007,0.5,0
"979",40,0,30,1,3,"b1",0.62217475752993,0.5,0
"980",40,0,30,1,3,"tau",0.715005560942584,0.5,0
"981",41,0,30,1,3,"size",0.70772151553071,0.01,0
"982",41,0,30,1,3,"shape",0.00100002878917251,0.01,0
"983",41,0,30,1,3,"color",0.291278455680118,0.98,0
"984",41,0,30,1,3,"lambda",9.99999946765462,1,0
"985",41,0,30,1,3,"b0",0.380181968482016,0.5,0
"986",41,0,30,1,3,"b1",0.619818031517984,0.5,0
"987",41,0,30,1,3,"tau",0.960169201338979,0.5,0
"988",42,0,30,1,3,"size",0.00106264519468623,0.01,0
"989",42,0,30,1,3,"shape",0.00100000016570929,0.01,0
"990",42,0,30,1,3,"color",0.997937354639823,0.98,0
"991",42,0,30,1,3,"lambda",4.65920197404882,1,0
"992",42,0,30,1,3,"b0",0.0756043181281581,0.5,0
"993",42,0,30,1,3,"b1",0.924395681871842,0.5,0
"994",42,0,30,1,3,"tau",0.946640113409491,0.5,0
"995",43,0,30,1,3,"size",0.0790177221068036,0.01,0
"996",43,0,30,1,3,"shape",0.00100000000000051,0.01,0
"997",43,0,30,1,3,"color",0.919982277893248,0.98,0
"998",43,0,30,1,3,"lambda",5.69670216797897,1,0
"999",43,0,30,1,3,"b0",0.972948665674817,0.5,0
"1000",43,0,30,1,3,"b1",0.0270513343251828,0.5,0
"1001",43,0,30,1,3,"tau",1.24289832554519,0.5,0
"1002",44,0,30,1,3,"size",0.465665928042274,0.01,0
"1003",44,0,30,1,3,"shape",0.467012592763636,0.01,0
"1004",44,0,30,1,3,"color",0.0673214791940898,0.98,0
"1005",44,0,30,1,3,"lambda",9.99999955953429,1,0
"1006",44,0,30,1,3,"b0",0.426381864999607,0.5,0
"1007",44,0,30,1,3,"b1",0.573618135000393,0.5,0
"1008",44,0,30,1,3,"tau",0.522208795333755,0.5,0
"1009",45,0,30,1,3,"size",0.00100000000000317,0.01,0
"1010",45,0,30,1,3,"shape",0.696298205479854,0.01,0
"1011",45,0,30,1,3,"color",0.302701794520143,0.98,0
"1012",45,0,30,1,3,"lambda",9.99963690055362,1,0
"1013",45,0,30,1,3,"b0",0.308108910802985,0.5,0
"1014",45,0,30,1,3,"b1",0.691891089197015,0.5,0
"1015",45,0,30,1,3,"tau",0.772010674649387,0.5,0
"1016",46,0,30,1,3,"size",0.001,0.01,0
"1017",46,0,30,1,3,"shape",0.466519219028992,0.01,0
"1018",46,0,30,1,3,"color",0.532480780971007,0.98,0
"1019",46,0,30,1,3,"lambda",0.454838240175185,1,0
"1020",46,0,30,1,3,"b0",0.496637195815716,0.5,0
"1021",46,0,30,1,3,"b1",0.503362804184284,0.5,0
"1022",46,0,30,1,3,"tau",0.118887692530199,0.5,0
"1023",47,0,30,1,3,"size",0.00100022644077873,0.01,0
"1024",47,0,30,1,3,"shape",0.00100000000001423,0.01,0
"1025",47,0,30,1,3,"color",0.997999773559207,0.98,0
"1026",47,0,30,1,3,"lambda",5.30554339115506,1,0
"1027",47,0,30,1,3,"b0",0.91356154398214,0.5,0
"1028",47,0,30,1,3,"b1",0.08643845601786,0.5,0
"1029",47,0,30,1,3,"tau",1.09943879154106,0.5,0
"1030",48,0,30,1,3,"size",0.919365016304554,0.01,0
"1031",48,0,30,1,3,"shape",0.00100000000000006,0.01,0
"1032",48,0,30,1,3,"color",0.0796349836954456,0.98,0
"1033",48,0,30,1,3,"lambda",7.5135329094871,1,0
"1034",48,0,30,1,3,"b0",0.514204309771068,0.5,0
"1035",48,0,30,1,3,"b1",0.485795690228932,0.5,0
"1036",48,0,30,1,3,"tau",0.345253264049381,0.5,0
"1037",49,0,30,1,3,"size",0.426911100711053,0.01,0
"1038",49,0,30,1,3,"shape",0.430910629478539,0.01,0
"1039",49,0,30,1,3,"color",0.142178269810408,0.98,0
"1040",49,0,30,1,3,"lambda",9.99999805884559,1,0
"1041",49,0,30,1,3,"b0",0.486645676788526,0.5,0
"1042",49,0,30,1,3,"b1",0.513354323211474,0.5,0
"1043",49,0,30,1,3,"tau",0.62207375960566,0.5,0
"1044",50,0,30,1,3,"size",0.865597409106172,0.01,0
"1045",50,0,30,1,3,"shape",0.00100000000000001,0.01,0
"1046",50,0,30,1,3,"color",0.133402590893828,0.98,0
"1047",50,0,30,1,3,"lambda",7.56453398611973,1,0
"1048",50,0,30,1,3,"b0",0.546041258263774,0.5,0
"1049",50,0,30,1,3,"b1",0.453958741736226,0.5,0
"1050",50,0,30,1,3,"tau",0.534748997236626,0.5,0
"1051",1,0,30,1,4,"size",0.471396251744842,0.01,0
"1052",1,0,30,1,4,"shape",0.482808364471779,0.01,0
"1053",1,0,30,1,4,"color",0.0457953837833791,0.98,0
"1054",1,0,30,1,4,"lambda",9.99999533913464,1,0
"1055",1,0,30,1,4,"b0",0.488290524233512,0.5,0
"1056",1,0,30,1,4,"b1",0.511709475766488,0.5,0
"1057",1,0,30,1,4,"tau",0.926147462783825,1,0
"1058",2,0,30,1,4,"size",0.0010000079016698,0.01,0
"1059",2,0,30,1,4,"shape",0.00100000000578369,0.01,0
"1060",2,0,30,1,4,"color",0.997999992092547,0.98,0
"1061",2,0,30,1,4,"lambda",5.71097271511701,1,0
"1062",2,0,30,1,4,"b0",0.017067721712501,0.5,0
"1063",2,0,30,1,4,"b1",0.982932278287499,0.5,0
"1064",2,0,30,1,4,"tau",2.10353915820574,1,0
"1065",3,0,30,1,4,"size",0.001,0.01,0
"1066",3,0,30,1,4,"shape",0.595592802810801,0.01,0
"1067",3,0,30,1,4,"color",0.403407197189199,0.98,0
"1068",3,0,30,1,4,"lambda",0.868542456298371,1,0
"1069",3,0,30,1,4,"b0",0.509780235293187,0.5,0
"1070",3,0,30,1,4,"b1",0.490219764706813,0.5,0
"1071",3,0,30,1,4,"tau",0.360582793815898,1,0
"1072",4,0,30,1,4,"size",0.943785528402782,0.01,0
"1073",4,0,30,1,4,"shape",0.00100000000000001,0.01,0
"1074",4,0,30,1,4,"color",0.055214471597218,0.98,0
"1075",4,0,30,1,4,"lambda",7.90609870487443,1,0
"1076",4,0,30,1,4,"b0",0.502916161797747,0.5,0
"1077",4,0,30,1,4,"b1",0.497083838202253,0.5,0
"1078",4,0,30,1,4,"tau",0.276975039920825,1,0
"1079",5,0,30,1,4,"size",0.00102879694366783,0.01,0
"1080",5,0,30,1,4,"shape",0.00100252358404777,0.01,0
"1081",5,0,30,1,4,"color",0.997968679472284,0.98,0
"1082",5,0,30,1,4,"lambda",0.468853434360428,1,0
"1083",5,0,30,1,4,"b0",0.568379037295276,0.5,0
"1084",5,0,30,1,4,"b1",0.431620962704724,0.5,0
"1085",5,0,30,1,4,"tau",0.907788465254919,1,0
"1086",6,0,30,1,4,"size",0.0010000307097463,0.01,0
"1087",6,0,30,1,4,"shape",0.00100000031467259,0.01,0
"1088",6,0,30,1,4,"color",0.997999968975581,0.98,0
"1089",6,0,30,1,4,"lambda",1.06601773010551,1,0
"1090",6,0,30,1,4,"b0",0.44800566865708,0.5,0
"1091",6,0,30,1,4,"b1",0.551994331342919,0.5,0
"1092",6,0,30,1,4,"tau",0.756233170992173,1,0
"1093",7,0,30,1,4,"size",0.001,0.01,0
"1094",7,0,30,1,4,"shape",0.764453663948014,0.01,0
"1095",7,0,30,1,4,"color",0.234546336051986,0.98,0
"1096",7,0,30,1,4,"lambda",9.94655340440294,1,0
"1097",7,0,30,1,4,"b0",0.39953129154808,0.5,0
"1098",7,0,30,1,4,"b1",0.60046870845192,0.5,0
"1099",7,0,30,1,4,"tau",1.49813170944891,1,0
"1100",8,0,30,1,4,"size",0.001,0.01,0
"1101",8,0,30,1,4,"shape",0.165922496644325,0.01,0
"1102",8,0,30,1,4,"color",0.833077503355675,0.98,0
"1103",8,0,30,1,4,"lambda",0.0979572522707485,1,0
"1104",8,0,30,1,4,"b0",0.490089031603715,0.5,0
"1105",8,0,30,1,4,"b1",0.509910968396285,0.5,0
"1106",8,0,30,1,4,"tau",0.0827749484817868,1,0
"1107",9,0,30,1,4,"size",0.00100001740727357,0.01,0
"1108",9,0,30,1,4,"shape",0.00100000000000001,0.01,0
"1109",9,0,30,1,4,"color",0.997999982592726,0.98,0
"1110",9,0,30,1,4,"lambda",3.35136363153277,1,0
"1111",9,0,30,1,4,"b0",0.837489800357578,0.5,0
"1112",9,0,30,1,4,"b1",0.162510199642422,0.5,0
"1113",9,0,30,1,4,"tau",2.53870365229003,1,0
"1114",10,0,30,1,4,"size",0.00100009967831523,0.01,0
"1115",10,0,30,1,4,"shape",0.00100217894409366,0.01,0
"1116",10,0,30,1,4,"color",0.997997721377591,0.98,0
"1117",10,0,30,1,4,"lambda",9.99443134072489,1,0
"1118",10,0,30,1,4,"b0",0.225853040223674,0.5,0
"1119",10,0,30,1,4,"b1",0.774146959776326,0.5,0
"1120",10,0,30,1,4,"tau",1.73553238207039,1,0
"1121",11,0,30,1,4,"size",0.001103604243449,0.01,0
"1122",11,0,30,1,4,"shape",0.00100012603725534,0.01,0
"1123",11,0,30,1,4,"color",0.997896269719296,0.98,0
"1124",11,0,30,1,4,"lambda",0.0905574924015869,1,0
"1125",11,0,30,1,4,"b0",0.531746180821219,0.5,0
"1126",11,0,30,1,4,"b1",0.468253819178782,0.5,0
"1127",11,0,30,1,4,"tau",0.714865179206464,1,0
"1128",12,0,30,1,4,"size",0.001,0.01,0
"1129",12,0,30,1,4,"shape",0.950339862703922,0.01,0
"1130",12,0,30,1,4,"color",0.0486601372960776,0.98,0
"1131",12,0,30,1,4,"lambda",5.7034328767069,1,0
"1132",12,0,30,1,4,"b0",0.42723259031883,0.5,0
"1133",12,0,30,1,4,"b1",0.572767409681211,0.5,0
"1134",12,0,30,1,4,"tau",0.470265017987903,1,0
"1135",13,0,30,1,4,"size",0.00100000894784809,0.01,0
"1136",13,0,30,1,4,"shape",0.0010000000009938,0.01,0
"1137",13,0,30,1,4,"color",0.997999991051158,0.98,0
"1138",13,0,30,1,4,"lambda",5.15546219884959,1,0
"1139",13,0,30,1,4,"b0",0.0316424213703409,0.5,0
"1140",13,0,30,1,4,"b1",0.968357578629659,0.5,0
"1141",13,0,30,1,4,"tau",1.95688913368561,1,0
"1142",14,0,30,1,4,"size",0.00100000516395288,0.01,0
"1143",14,0,30,1,4,"shape",0.00100000000000151,0.01,0
"1144",14,0,30,1,4,"color",0.997999994836046,0.98,0
"1145",14,0,30,1,4,"lambda",5.21358737104936,1,0
"1146",14,0,30,1,4,"b0",0.0193705698859635,0.5,0
"1147",14,0,30,1,4,"b1",0.980629430114036,0.5,0
"1148",14,0,30,1,4,"tau",1.44238753197727,1,0
"1149",15,0,30,1,4,"size",0.00229048641945107,0.01,0
"1150",15,0,30,1,4,"shape",0.00100025355059401,0.01,0
"1151",15,0,30,1,4,"color",0.996709260029955,0.98,0
"1152",15,0,30,1,4,"lambda",6.58022930248569,1,0
"1153",15,0,30,1,4,"b0",0.329912187943662,0.5,0
"1154",15,0,30,1,4,"b1",0.670087812056338,0.5,0
"1155",15,0,30,1,4,"tau",2.61403887944239,1,0
"1156",16,0,30,1,4,"size",0.00100000759332287,0.01,0
"1157",16,0,30,1,4,"shape",0.00100000000000032,0.01,0
"1158",16,0,30,1,4,"color",0.997999992406677,0.98,0
"1159",16,0,30,1,4,"lambda",2.7427719615673,1,0
"1160",16,0,30,1,4,"b0",0.837731151361827,0.5,0
"1161",16,0,30,1,4,"b1",0.162268848638173,0.5,0
"1162",16,0,30,1,4,"tau",2.11432635163999,1,0
"1163",17,0,30,1,4,"size",0.00100026193727086,0.01,0
"1164",17,0,30,1,4,"shape",0.00100022610127001,0.01,0
"1165",17,0,30,1,4,"color",0.997999511961459,0.98,0
"1166",17,0,30,1,4,"lambda",0.545861189072258,1,0
"1167",17,0,30,1,4,"b0",0.436747829813811,0.5,0
"1168",17,0,30,1,4,"b1",0.563252170186189,0.5,0
"1169",17,0,30,1,4,"tau",0.777721862438451,1,0
"1170",18,0,30,1,4,"size",0.00100046203753885,0.01,0
"1171",18,0,30,1,4,"shape",0.00109346831596413,0.01,0
"1172",18,0,30,1,4,"color",0.997906069646662,0.98,0
"1173",18,0,30,1,4,"lambda",0.115112850240633,1,0
"1174",18,0,30,1,4,"b0",0.502121857663872,0.5,0
"1175",18,0,30,1,4,"b1",0.497878142336128,0.5,0
"1176",18,0,30,1,4,"tau",0.280823403728148,1,0
"1177",19,0,30,1,4,"size",0.779667362737046,0.01,0
"1178",19,0,30,1,4,"shape",0.00100000000441894,0.01,0
"1179",19,0,30,1,4,"color",0.219332637258558,0.98,0
"1180",19,0,30,1,4,"lambda",9.9999036853411,1,0
"1181",19,0,30,1,4,"b0",0.356728925381433,0.5,0
"1182",19,0,30,1,4,"b1",0.643271074618642,0.5,0
"1183",19,0,30,1,4,"tau",1.33845243280423,1,0
"1184",20,0,30,1,4,"size",0.00100054503286941,0.01,0
"1185",20,0,30,1,4,"shape",0.650419433290258,0.01,0
"1186",20,0,30,1,4,"color",0.348580021676872,0.98,0
"1187",20,0,30,1,4,"lambda",9.99999999574385,1,0
"1188",20,0,30,1,4,"b0",0.905166029625945,0.5,0
"1189",20,0,30,1,4,"b1",0.0948339703740548,0.5,0
"1190",20,0,30,1,4,"tau",2.570427729965,1,0
"1191",21,0,30,1,4,"size",0.00100000000000001,0.01,0
"1192",21,0,30,1,4,"shape",0.949057768959883,0.01,0
"1193",21,0,30,1,4,"color",0.0499422310401166,0.98,0
"1194",21,0,30,1,4,"lambda",7.24105558423476,1,0
"1195",21,0,30,1,4,"b0",0.482895956352332,0.5,0
"1196",21,0,30,1,4,"b1",0.517104043647668,0.5,0
"1197",21,0,30,1,4,"tau",0.341252338740195,1,0
"1198",22,0,30,1,4,"size",0.00157970729873408,0.01,0
"1199",22,0,30,1,4,"shape",0.0010009947526835,0.01,0
"1200",22,0,30,1,4,"color",0.99741929794849,0.98,0
"1201",22,0,30,1,4,"lambda",9.47504600840829,1,0
"1202",22,0,30,1,4,"b0",0.282914138246311,0.5,0
"1203",22,0,30,1,4,"b1",0.717085861753689,0.5,0
"1204",22,0,30,1,4,"tau",2.50888493001736,1,0
"1205",23,0,30,1,4,"size",0.480574448314427,0.01,0
"1206",23,0,30,1,4,"shape",0.466107614343087,0.01,0
"1207",23,0,30,1,4,"color",0.0533179373424864,0.98,0
"1208",23,0,30,1,4,"lambda",9.99999893578791,1,0
"1209",23,0,30,1,4,"b0",0.547988571784405,0.5,0
"1210",23,0,30,1,4,"b1",0.452011428215594,0.5,0
"1211",23,0,30,1,4,"tau",0.652617544728089,1,0
"1212",24,0,30,1,4,"size",0.00100000000040292,0.01,0
"1213",24,0,30,1,4,"shape",0.539789052640699,0.01,0
"1214",24,0,30,1,4,"color",0.459210947358898,0.98,0
"1215",24,0,30,1,4,"lambda",0.269478073964463,1,0
"1216",24,0,30,1,4,"b0",0.494714688191044,0.5,0
"1217",24,0,30,1,4,"b1",0.505285311808956,0.5,0
"1218",24,0,30,1,4,"tau",0.131010406259897,1,0
"1219",25,0,30,1,4,"size",0.00100000000000001,0.01,0
"1220",25,0,30,1,4,"shape",0.886713012557495,0.01,0
"1221",25,0,30,1,4,"color",0.112286987442516,0.98,0
"1222",25,0,30,1,4,"lambda",6.38615061762966,1,0
"1223",25,0,30,1,4,"b0",0.507201034942507,0.5,0
"1224",25,0,30,1,4,"b1",0.492798965057493,0.5,0
"1225",25,0,30,1,4,"tau",0.471040188669293,1,0
"1226",26,0,30,1,4,"size",0.00100001017781552,0.01,0
"1227",26,0,30,1,4,"shape",0.688520735345133,0.01,0
"1228",26,0,30,1,4,"color",0.310479254477051,0.98,0
"1229",26,0,30,1,4,"lambda",9.99999967606161,1,0
"1230",26,0,30,1,4,"b0",0.370364278166132,0.5,0
"1231",26,0,30,1,4,"b1",0.629635721833868,0.5,0
"1232",26,0,30,1,4,"tau",1.62027598562585,1,0
"1233",27,0,30,1,4,"size",0.961632375732566,0.01,0
"1234",27,0,30,1,4,"shape",0.00100000000000122,0.01,0
"1235",27,0,30,1,4,"color",0.0373676242674329,0.98,0
"1236",27,0,30,1,4,"lambda",8.33190981467592,1,0
"1237",27,0,30,1,4,"b0",0.474708276530961,0.5,0
"1238",27,0,30,1,4,"b1",0.525291723469039,0.5,0
"1239",27,0,30,1,4,"tau",0.267345872134143,1,0
"1240",28,0,30,1,4,"size",0.00100016778660954,0.01,0
"1241",28,0,30,1,4,"shape",0.00100004472236111,0.01,0
"1242",28,0,30,1,4,"color",0.997999787491029,0.98,0
"1243",28,0,30,1,4,"lambda",0.706658745410854,1,0
"1244",28,0,30,1,4,"b0",0.393279336921536,0.5,0
"1245",28,0,30,1,4,"b1",0.606720663078332,0.5,0
"1246",28,0,30,1,4,"tau",0.728265424521149,1,0
"1247",29,0,30,1,4,"size",0.778801456696433,0.01,0
"1248",29,0,30,1,4,"shape",0.00100003462310492,0.01,0
"1249",29,0,30,1,4,"color",0.220198508680463,0.98,0
"1250",29,0,30,1,4,"lambda",9.99999205993016,1,0
"1251",29,0,30,1,4,"b0",0.20285314999302,0.5,0
"1252",29,0,30,1,4,"b1",0.79714685000698,0.5,0
"1253",29,0,30,1,4,"tau",1.22649716906143,1,0
"1254",30,0,30,1,4,"size",0.00100564298426536,0.01,0
"1255",30,0,30,1,4,"shape",0.00100165131601572,0.01,0
"1256",30,0,30,1,4,"color",0.997992705699719,0.98,0
"1257",30,0,30,1,4,"lambda",0.408343846567886,1,0
"1258",30,0,30,1,4,"b0",0.475960921949045,0.5,0
"1259",30,0,30,1,4,"b1",0.524039078050955,0.5,0
"1260",30,0,30,1,4,"tau",0.703910992595379,1,0
"1261",31,0,30,1,4,"size",0.917836510906005,0.01,0
"1262",31,0,30,1,4,"shape",0.00100000000000002,0.01,0
"1263",31,0,30,1,4,"color",0.0811634890939947,0.98,0
"1264",31,0,30,1,4,"lambda",7.47046147734174,1,0
"1265",31,0,30,1,4,"b0",0.50581061662101,0.5,0
"1266",31,0,30,1,4,"b1",0.49418938337899,0.5,0
"1267",31,0,30,1,4,"tau",0.659930404530808,1,0
"1268",32,0,30,1,4,"size",0.00100045911465906,0.01,0
"1269",32,0,30,1,4,"shape",0.741243650259931,0.01,0
"1270",32,0,30,1,4,"color",0.25775589062541,0.98,0
"1271",32,0,30,1,4,"lambda",9.99994336532113,1,0
"1272",32,0,30,1,4,"b0",0.173273246354791,0.5,0
"1273",32,0,30,1,4,"b1",0.826726753645209,0.5,0
"1274",32,0,30,1,4,"tau",1.19843029884607,1,0
"1275",33,0,30,1,4,"size",0.00100474924155579,0.01,0
"1276",33,0,30,1,4,"shape",0.00100123759183407,0.01,0
"1277",33,0,30,1,4,"color",0.99799401316661,0.98,0
"1278",33,0,30,1,4,"lambda",0.591764922368578,1,0
"1279",33,0,30,1,4,"b0",0.49432508291276,0.5,0
"1280",33,0,30,1,4,"b1",0.50567491708724,0.5,0
"1281",33,0,30,1,4,"tau",0.858634876332753,1,0
"1282",34,0,30,1,4,"size",0.00111370635134084,0.01,0
"1283",34,0,30,1,4,"shape",0.00128353972394745,0.01,0
"1284",34,0,30,1,4,"color",0.997602753924712,0.98,0
"1285",34,0,30,1,4,"lambda",6.08851579909069,1,0
"1286",34,0,30,1,4,"b0",0.014642158507575,0.5,0
"1287",34,0,30,1,4,"b1",0.985357841492642,0.5,0
"1288",34,0,30,1,4,"tau",1.71616741693105,1,0
"1289",35,0,30,1,4,"size",0.671953352940802,0.01,0
"1290",35,0,30,1,4,"shape",0.195675981795531,0.01,0
"1291",35,0,30,1,4,"color",0.132370665263667,0.98,0
"1292",35,0,30,1,4,"lambda",9.99999999471178,1,0
"1293",35,0,30,1,4,"b0",0.547062388258804,0.5,0
"1294",35,0,30,1,4,"b1",0.452937611741196,0.5,0
"1295",35,0,30,1,4,"tau",1.38408755579472,1,0
"1296",36,0,30,1,4,"size",0.00100000748439522,0.01,0
"1297",36,0,30,1,4,"shape",0.001,0.01,0
"1298",36,0,30,1,4,"color",0.997999992515605,0.98,0
"1299",36,0,30,1,4,"lambda",4.57396465760703,1,0
"1300",36,0,30,1,4,"b0",0.0626781639532773,0.5,0
"1301",36,0,30,1,4,"b1",0.937321836046723,0.5,0
"1302",36,0,30,1,4,"tau",2.26802012091872,1,0
"1303",37,0,30,1,4,"size",0.001,0.01,0
"1304",37,0,30,1,4,"shape",0.925377806536512,0.01,0
"1305",37,0,30,1,4,"color",0.0736221934635189,0.98,0
"1306",37,0,30,1,4,"lambda",6.49514369076981,1,0
"1307",37,0,30,1,4,"b0",0.488268862187417,0.5,0
"1308",37,0,30,1,4,"b1",0.511731137812583,0.5,0
"1309",37,0,30,1,4,"tau",0.426903929758992,1,0
"1310",38,0,30,1,4,"size",0.961665137840874,0.01,0
"1311",38,0,30,1,4,"shape",0.001,0.01,0
"1312",38,0,30,1,4,"color",0.0373348621591263,0.98,0
"1313",38,0,30,1,4,"lambda",7.21284520716785,1,0
"1314",38,0,30,1,4,"b0",0.487019783915738,0.5,0
"1315",38,0,30,1,4,"b1",0.512980216084262,0.5,0
"1316",38,0,30,1,4,"tau",0.918311002274694,1,0
"1317",39,0,30,1,4,"size",0.451930872743672,0.01,0
"1318",39,0,30,1,4,"shape",0.442839138505783,0.01,0
"1319",39,0,30,1,4,"color",0.105229988750546,0.98,0
"1320",39,0,30,1,4,"lambda",9.99999807060134,1,0
"1321",39,0,30,1,4,"b0",0.497656996065576,0.5,0
"1322",39,0,30,1,4,"b1",0.502343003934424,0.5,0
"1323",39,0,30,1,4,"tau",0.900188277206132,1,0
"1324",40,0,30,1,4,"size",0.00100000382085161,0.01,0
"1325",40,0,30,1,4,"shape",0.001,0.01,0
"1326",40,0,30,1,4,"color",0.997999996179148,0.98,0
"1327",40,0,30,1,4,"lambda",5.16264951772901,1,0
"1328",40,0,30,1,4,"b0",0.0262438834635214,0.5,0
"1329",40,0,30,1,4,"b1",0.973756116536479,0.5,0
"1330",40,0,30,1,4,"tau",1.29976932699424,1,0
"1331",41,0,30,1,4,"size",0.00100000000000984,0.01,0
"1332",41,0,30,1,4,"shape",0.605724774430499,0.01,0
"1333",41,0,30,1,4,"color",0.393275225569492,0.98,0
"1334",41,0,30,1,4,"lambda",9.99978182957302,1,0
"1335",41,0,30,1,4,"b0",0.883805915180614,0.5,0
"1336",41,0,30,1,4,"b1",0.116194084819386,0.5,0
"1337",41,0,30,1,4,"tau",2.16770524235275,1,0
"1338",42,0,30,1,4,"size",0.0010000000052699,0.01,0
"1339",42,0,30,1,4,"shape",0.00114891110646969,0.01,0
"1340",42,0,30,1,4,"color",0.99785108888826,0.98,0
"1341",42,0,30,1,4,"lambda",0.134114165830045,1,0
"1342",42,0,30,1,4,"b0",0.49845686354041,0.5,0
"1343",42,0,30,1,4,"b1",0.501543136459581,0.5,0
"1344",42,0,30,1,4,"tau",0.128147434110965,1,0
"1345",43,0,30,1,4,"size",0.00100000191799382,0.01,0
"1346",43,0,30,1,4,"shape",0.767597279304024,0.01,0
"1347",43,0,30,1,4,"color",0.231402718777983,0.98,0
"1348",43,0,30,1,4,"lambda",9.99997430540673,1,0
"1349",43,0,30,1,4,"b0",0.148012165370542,0.5,0
"1350",43,0,30,1,4,"b1",0.851987834629458,0.5,0
"1351",43,0,30,1,4,"tau",1.25541307272195,1,0
"1352",44,0,30,1,4,"size",0.147696302479196,0.01,0
"1353",44,0,30,1,4,"shape",0.686693221985943,0.01,0
"1354",44,0,30,1,4,"color",0.165610475534871,0.98,0
"1355",44,0,30,1,4,"lambda",9.99999998880689,1,0
"1356",44,0,30,1,4,"b0",0.635465601266384,0.5,0
"1357",44,0,30,1,4,"b1",0.364534398733616,0.5,0
"1358",44,0,30,1,4,"tau",1.50541467691197,1,0
"1359",45,0,30,1,4,"size",0.00100000000000003,0.01,0
"1360",45,0,30,1,4,"shape",0.97372647456588,0.01,0
"1361",45,0,30,1,4,"color",0.0252735254341203,0.98,0
"1362",45,0,30,1,4,"lambda",6.30472487954389,1,0
"1363",45,0,30,1,4,"b0",0.493205886675447,0.5,0
"1364",45,0,30,1,4,"b1",0.506794113324553,0.5,0
"1365",45,0,30,1,4,"tau",0.142858803482151,1,0
"1366",46,0,30,1,4,"size",0.0010000089744338,0.01,0
"1367",46,0,30,1,4,"shape",0.00100000000005142,0.01,0
"1368",46,0,30,1,4,"color",0.997999991025515,0.98,0
"1369",46,0,30,1,4,"lambda",4.93766758948138,1,0
"1370",46,0,30,1,4,"b0",0.0174361644982384,0.5,0
"1371",46,0,30,1,4,"b1",0.982563835501762,0.5,0
"1372",46,0,30,1,4,"tau",2.27142393484666,1,0
"1373",47,0,30,1,4,"size",0.00100038516764376,0.01,0
"1374",47,0,30,1,4,"shape",0.00107314789409394,0.01,0
"1375",47,0,30,1,4,"color",0.997926466938412,0.98,0
"1376",47,0,30,1,4,"lambda",0.35658455013696,1,0
"1377",47,0,30,1,4,"b0",0.525210384075766,0.5,0
"1378",47,0,30,1,4,"b1",0.474789615924234,0.5,0
"1379",47,0,30,1,4,"tau",0.329866960876134,1,0
"1380",48,0,30,1,4,"size",0.00100001947534129,0.01,0
"1381",48,0,30,1,4,"shape",0.00100000007106708,0.01,0
"1382",48,0,30,1,4,"color",0.997999980453592,0.98,0
"1383",48,0,30,1,4,"lambda",0.914806783119928,1,0
"1384",48,0,30,1,4,"b0",0.525867181140903,0.5,0
"1385",48,0,30,1,4,"b1",0.474132818859097,0.5,0
"1386",48,0,30,1,4,"tau",1.01468409496948,1,0
"1387",49,0,30,1,4,"size",0.00100005115053037,0.01,0
"1388",49,0,30,1,4,"shape",0.00100903425066086,0.01,0
"1389",49,0,30,1,4,"color",0.99799091459882,0.98,0
"1390",49,0,30,1,4,"lambda",0.703345365616623,1,0
"1391",49,0,30,1,4,"b0",0.52470466688782,0.5,0
"1392",49,0,30,1,4,"b1",0.47529533311218,0.5,0
"1393",49,0,30,1,4,"tau",0.477900149954686,1,0
"1394",50,0,30,1,4,"size",0.001,0.01,0
"1395",50,0,30,1,4,"shape",0.835480501172597,0.01,0
"1396",50,0,30,1,4,"color",0.163519498827404,0.98,0
"1397",50,0,30,1,4,"lambda",4.68279863566388,1,0
"1398",50,0,30,1,4,"b0",0.508760003481558,0.5,0
"1399",50,0,30,1,4,"b1",0.491239996518442,0.5,0
