"","run","discount","nblock","type","row","names","par","true_par","convergence"
"445",5,3,30,2,4,"lambda",7.59685216251359,5,0
"446",5,3,30,2,4,"b0",0.469325197200712,1,0
"447",5,3,30,2,4,"b1",0.530674802799288,1,0
"448",5,3,30,2,4,"tau",0.326124488799101,0.5,0
"449",5,3,30,2,4,"size",0.00100000000000001,0.5,0
"450",5,3,30,2,4,"shape",0.109630157197789,0.3,0
"451",1,3,30,2,5,"size",0.617764253498148,0.333666666666667,0
"452",1,3,30,2,5,"shape",0.298924789379126,0.333,0
"453",1,3,30,2,5,"color",0.0833109571227266,0.333333333333333,0
"454",1,3,30,2,5,"lambda",9.99999936582878,1,0
"455",1,3,30,2,5,"b0",0.517558156944164,1,0
"456",1,3,30,2,5,"b1",0.482441843055836,1,0
"457",1,3,30,2,5,"tau",1.27462802552687,0.5,0
"458",1,3,30,2,5,"size",0.617764253498148,0.5,0
"459",1,3,30,2,5,"shape",0.298924789379126,1,0
"460",2,3,30,2,5,"size",0.00130956650698666,0.333666666666667,0
"461",2,3,30,2,5,"shape",0.0010002130590416,0.333,0
"462",2,3,30,2,5,"color",0.997690220433972,0.333333333333333,0
"463",2,3,30,2,5,"lambda",0.280965425884707,1,0
"464",2,3,30,2,5,"b0",0.503476227075881,1,0
"465",2,3,30,2,5,"b1",0.496523772924119,1,0
"466",2,3,30,2,5,"tau",0.0606868513685857,0.5,0
"467",2,3,30,2,5,"size",0.00130956650698666,0.5,0
"468",2,3,30,2,5,"shape",0.0010002130590416,1,0
"469",3,3,30,2,5,"size",0.680201230747393,0.333666666666667,0
"470",3,3,30,2,5,"shape",0.318798759070594,0.333,0
"471",3,3,30,2,5,"color",0.00100001018201262,0.333333333333333,0
"472",3,3,30,2,5,"lambda",9.99695051737601,1,0
"473",3,3,30,2,5,"b0",0.380540496129285,1,0
"474",3,3,30,2,5,"b1",0.619459503870656,1,0
"475",3,3,30,2,5,"tau",2.20505691496579,0.5,0
"476",3,3,30,2,5,"size",0.680201230747393,0.5,0
"477",3,3,30,2,5,"shape",0.318798759070594,1,0
"478",4,3,30,2,5,"size",0.731024896560212,0.333666666666667,0
"479",4,3,30,2,5,"shape",0.252637039294845,0.333,0
"480",4,3,30,2,5,"color",0.0163380641449434,0.333333333333333,0
"481",4,3,30,2,5,"lambda",9.99993436078102,1,0
"482",4,3,30,2,5,"b0",0.505824434219008,1,0
"483",4,3,30,2,5,"b1",0.494175565780998,1,0
"484",4,3,30,2,5,"tau",0.299280617202513,0.5,0
"485",4,3,30,2,5,"size",0.731024896560212,0.5,0
"486",4,3,30,2,5,"shape",0.252637039294845,1,0
"487",5,3,30,2,5,"size",0.00143637872547142,0.333666666666667,0
"488",5,3,30,2,5,"shape",0.523197493039726,0.333,0
"489",5,3,30,2,5,"color",0.47536612823633,0.333333333333333,0
"490",5,3,30,2,5,"lambda",0.00100339378417579,1,0
"491",5,3,30,2,5,"b0",0.553694133848519,1,0
"492",5,3,30,2,5,"b1",0.446305866151481,1,0
"493",5,3,30,2,5,"tau",0.481297790775559,0.5,0
"494",5,3,30,2,5,"size",0.00143637872547142,0.5,0
"495",5,3,30,2,5,"shape",0.523197493039726,1,0
"496",1,3,30,2,6,"size",0.00100000244264966,0.333666666666667,0
"497",1,3,30,2,6,"shape",0.740687687900977,0.333,0
"498",1,3,30,2,6,"color",0.258312309656373,0.333333333333333,0
"499",1,3,30,2,6,"lambda",9.99999926042022,5,0
"500",1,3,30,2,6,"b0",0.881738907444325,1,0
"501",1,3,30,2,6,"b1",0.118261092555675,1,0
"502",1,3,30,2,6,"tau",1.54766392430941,0.5,0
"503",1,3,30,2,6,"size",0.00100000244264966,0.5,0
"504",1,3,30,2,6,"shape",0.740687687900977,1,0
"505",2,3,30,2,6,"size",0.00100000000001005,0.333666666666667,0
"506",2,3,30,2,6,"shape",0.0351857810906508,0.333,0
"507",2,3,30,2,6,"color",0.96381421890941,0.333333333333333,0
"508",2,3,30,2,6,"lambda",8.58998352655003,5,0
"509",2,3,30,2,6,"b0",0.554584711667543,1,0
"510",2,3,30,2,6,"b1",0.445415288332457,1,0
"511",2,3,30,2,6,"tau",0.355240727612535,0.5,0
"512",2,3,30,2,6,"size",0.00100000000001005,0.5,0
"513",2,3,30,2,6,"shape",0.0351857810906508,1,0
"514",3,3,30,2,6,"size",0.00100000000000427,0.333666666666667,0
"515",3,3,30,2,6,"shape",0.0462464313242905,0.333,0
"516",3,3,30,2,6,"color",0.952753568675705,0.333333333333333,0
"517",3,3,30,2,6,"lambda",7.73960378676791,5,0
"518",3,3,30,2,6,"b0",0.570069176410201,1,0
"519",3,3,30,2,6,"b1",0.429930823589799,1,0
"520",3,3,30,2,6,"tau",0.64702618310215,0.5,0
"521",3,3,30,2,6,"size",0.00100000000000427,0.5,0
"522",3,3,30,2,6,"shape",0.0462464313242905,1,0
"523",4,3,30,2,6,"size",0.340164416873061,0.333666666666667,0
"524",4,3,30,2,6,"shape",0.110445410594466,0.333,0
"525",4,3,30,2,6,"color",0.549390172532188,0.333333333333333,0
"526",4,3,30,2,6,"lambda",9.99999192857734,5,0
"527",4,3,30,2,6,"b0",0.473174573206578,1,0
"528",4,3,30,2,6,"b1",0.526825426793422,1,0
"529",4,3,30,2,6,"tau",1.09256450707834,0.5,0
"530",4,3,30,2,6,"size",0.340164416873061,0.5,0
"531",4,3,30,2,6,"shape",0.110445410594466,1,0
"532",5,3,30,2,6,"size",0.00100000000000004,0.333666666666667,0
"533",5,3,30,2,6,"shape",0.976678278958575,0.333,0
"534",5,3,30,2,6,"color",0.0223217210414249,0.333333333333333,0
"535",5,3,30,2,6,"lambda",7.00433941766314,5,0
"536",5,3,30,2,6,"b0",0.495592233475782,1,0
"537",5,3,30,2,6,"b1",0.504407766524218,1,0
"538",5,3,30,2,6,"tau",0.133163369023928,0.5,0
"539",5,3,30,2,6,"size",0.00100000000000004,0.5,0
"540",5,3,30,2,6,"shape",0.976678278958575,1,0
"541",1,3,100,1,1,"size",0.510295586105377,0.333666666666667,0
"542",1,3,100,1,1,"shape",0.430861540837075,0.333,0
"543",1,3,100,1,1,"color",0.0588428730575479,0.333333333333333,0
"544",1,3,100,1,1,"lambda",9.99998914087195,1,0
"545",1,3,100,1,1,"b0",0.474686590023555,1,0
"546",1,3,100,1,1,"b1",0.525313409976445,1,0
"547",1,3,100,1,1,"tau",0.180702546116671,0.5,0
"548",1,3,100,1,1,"size",0.510295586105377,0.5,0
"549",1,3,100,1,1,"shape",0.430861540837075,0.1,0
"550",2,3,100,1,1,"size",0.001,0.333666666666667,0
"551",2,3,100,1,1,"shape",0.715099411846058,0.333,0
"552",2,3,100,1,1,"color",0.283900588153942,0.333333333333333,0
"553",2,3,100,1,1,"lambda",3.39116278980146,1,0
"554",2,3,100,1,1,"b0",0.524671266794682,1,0
"555",2,3,100,1,1,"b1",0.475328733205318,1,0
"556",2,3,100,1,1,"tau",0.262013553196355,0.5,0
"557",2,3,100,1,1,"size",0.001,0.5,0
"558",2,3,100,1,1,"shape",0.715099411846058,0.1,0
"559",3,3,100,1,1,"size",0.555582906895755,0.333666666666667,0
"560",3,3,100,1,1,"shape",0.344502500719873,0.333,0
"561",3,3,100,1,1,"color",0.0999145923864479,0.333333333333333,0
"562",3,3,100,1,1,"lambda",6.42141669663637,1,0
"563",3,3,100,1,1,"b0",0.493784943172656,1,0
"564",3,3,100,1,1,"b1",0.506215056827344,1,0
"565",3,3,100,1,1,"tau",0.188903623574961,0.5,0
"566",3,3,100,1,1,"size",0.555582906895755,0.5,0
"567",3,3,100,1,1,"shape",0.344502500719873,0.1,0
"568",4,3,100,1,1,"size",0.001,0.333666666666667,0
"569",4,3,100,1,1,"shape",0.198405451665811,0.333,0
"570",4,3,100,1,1,"color",0.800594548334189,0.333333333333333,0
"571",4,3,100,1,1,"lambda",0.21708630433688,1,0
"572",4,3,100,1,1,"b0",0.497176468230099,1,0
"573",4,3,100,1,1,"b1",0.502823531769901,1,0
"574",4,3,100,1,1,"tau",0.0592829738088135,0.5,0
"575",4,3,100,1,1,"size",0.001,0.5,0
"576",4,3,100,1,1,"shape",0.198405451665811,0.1,0
"577",5,3,100,1,1,"size",0.420097240918647,0.333666666666667,0
"578",5,3,100,1,1,"shape",0.419858657301539,0.333,0
"579",5,3,100,1,1,"color",0.160044101779814,0.333333333333333,0
"580",5,3,100,1,1,"lambda",9.99996011002841,1,0
"581",5,3,100,1,1,"b0",0.497799425826377,1,0
"582",5,3,100,1,1,"b1",0.502200574173623,1,0
"583",5,3,100,1,1,"tau",0.423026707162301,0.5,0
"584",5,3,100,1,1,"size",0.420097240918647,0.5,0
"585",5,3,100,1,1,"shape",0.419858657301539,0.1,0
"586",1,3,100,1,2,"size",0.643926542695987,0.333666666666667,0
"587",1,3,100,1,2,"shape",0.0456570284163225,0.333,0
"588",1,3,100,1,2,"color",0.310416428887691,0.333333333333333,0
"589",1,3,100,1,2,"lambda",2.94296953505929,5,0
"590",1,3,100,1,2,"b0",0.45336778991639,1,0
"591",1,3,100,1,2,"b1",0.54663221008361,1,0
"592",1,3,100,1,2,"tau",0.0135835216439221,0.5,0
"593",1,3,100,1,2,"size",0.643926542695987,0.5,0
"594",1,3,100,1,2,"shape",0.0456570284163225,0.1,0
"595",2,3,100,1,2,"size",0.300217217021427,0.333666666666667,0
"596",2,3,100,1,2,"shape",0.15507319032343,0.333,0
"597",2,3,100,1,2,"color",0.544709592655143,0.333333333333333,0
"598",2,3,100,1,2,"lambda",1.18443866402748,5,0
"599",2,3,100,1,2,"b0",0.543896847765395,1,0
"600",2,3,100,1,2,"b1",0.456103152234512,1,0
"601",2,3,100,1,2,"tau",0.00213268860506045,0.5,0
"602",2,3,100,1,2,"size",0.300217217021427,0.5,0
"603",2,3,100,1,2,"shape",0.15507319032343,0.1,0
"604",3,3,100,1,2,"size",0.194899256120125,0.333666666666667,0
"605",3,3,100,1,2,"shape",0.178529698279127,0.333,0
"606",3,3,100,1,2,"color",0.626571045600744,0.333333333333333,0
"607",3,3,100,1,2,"lambda",1.50480138402918,5,0
"608",3,3,100,1,2,"b0",0.418976810947336,1,0
"609",3,3,100,1,2,"b1",0.58102318905267,1,0
"610",3,3,100,1,2,"tau",0.0152524195978984,0.5,0
"611",3,3,100,1,2,"size",0.194899256120125,0.5,0
"612",3,3,100,1,2,"shape",0.178529698279127,0.1,0
"613",4,3,100,1,2,"size",0.00100000001387255,0.333666666666667,0
"614",4,3,100,1,2,"shape",0.635576992741221,0.333,0
"615",4,3,100,1,2,"color",0.363423007244907,0.333333333333333,0
"616",4,3,100,1,2,"lambda",9.99997820663569,5,0
"617",4,3,100,1,2,"b0",0.492668681718224,1,0
"618",4,3,100,1,2,"b1",0.507331318281761,1,0
"619",4,3,100,1,2,"tau",0.158297995168922,0.5,0
"620",4,3,100,1,2,"size",0.00100000001387255,0.5,0
"621",4,3,100,1,2,"shape",0.635576992741221,0.1,0
"622",5,3,100,1,2,"size",0.66411609336804,0.333666666666667,0
"623",5,3,100,1,2,"shape",0.00100000007948983,0.333,0
"624",5,3,100,1,2,"color",0.33488390655247,0.333333333333333,0
"625",5,3,100,1,2,"lambda",9.99999976450824,5,0
"626",5,3,100,1,2,"b0",0.493542916485669,1,0
"627",5,3,100,1,2,"b1",0.506457083514461,1,0
"628",5,3,100,1,2,"tau",0.155518414266955,0.5,0
"629",5,3,100,1,2,"size",0.66411609336804,0.5,0
"630",5,3,100,1,2,"shape",0.00100000007948983,0.1,0
"631",1,3,100,1,3,"size",0.001,0.333666666666667,0
"632",1,3,100,1,3,"shape",0.900935834980409,0.333,0
"633",1,3,100,1,3,"color",0.0980641650195909,0.333333333333333,0
"634",1,3,100,1,3,"lambda",6.00467295185039,1,0
"635",1,3,100,1,3,"b0",0.50330022702704,1,0
"636",1,3,100,1,3,"b1",0.49669977297296,1,0
"637",1,3,100,1,3,"tau",0.542441779998701,0.5,0
"638",1,3,100,1,3,"size",0.001,0.5,0
"639",1,3,100,1,3,"shape",0.900935834980409,0.3,0
"640",2,3,100,1,3,"size",0.430635966501855,0.333666666666667,0
"641",2,3,100,1,3,"shape",0.519511564867789,0.333,0
"642",2,3,100,1,3,"color",0.0498524686303456,0.333333333333333,0
"643",2,3,100,1,3,"lambda",9.99992655062058,1,0
"644",2,3,100,1,3,"b0",0.515526662301543,1,0
"645",2,3,100,1,3,"b1",0.484473337698457,1,0
"646",2,3,100,1,3,"tau",0.469175580428001,0.5,0
"647",2,3,100,1,3,"size",0.430635966501855,0.5,0
"648",2,3,100,1,3,"shape",0.519511564867789,0.3,0
"649",3,3,100,1,3,"size",0.001,0.333666666666667,0
"650",3,3,100,1,3,"shape",0.799573225576866,0.333,0
"651",3,3,100,1,3,"color",0.199426774423133,0.333333333333333,0
"652",3,3,100,1,3,"lambda",3.7317589095299,1,0
"653",3,3,100,1,3,"b0",0.504690401289318,1,0
"654",3,3,100,1,3,"b1",0.495309598710681,1,0
"655",3,3,100,1,3,"tau",0.591349495323855,0.5,0
"656",3,3,100,1,3,"size",0.001,0.5,0
"657",3,3,100,1,3,"shape",0.799573225576866,0.3,0
"658",4,3,100,1,3,"size",0.0010000000000002,0.333666666666667,0
"659",4,3,100,1,3,"shape",0.0181784029072525,0.333,0
"660",4,3,100,1,3,"color",0.980821597092747,0.333333333333333,0
"661",4,3,100,1,3,"lambda",0.142893977632189,1,0
"662",4,3,100,1,3,"b0",0.496662479268474,1,0
"663",4,3,100,1,3,"b1",0.503337520731526,1,0
"664",4,3,100,1,3,"tau",0.136369526524067,0.5,0
"665",4,3,100,1,3,"size",0.0010000000000002,0.5,0
"666",4,3,100,1,3,"shape",0.0181784029072525,0.3,0
"667",5,3,100,1,3,"size",0.00100000000000001,0.333666666666667,0
"668",5,3,100,1,3,"shape",0.467429678854299,0.333,0
"669",5,3,100,1,3,"color",0.531570321145701,0.333333333333333,0
"670",5,3,100,1,3,"lambda",0.32007612446012,1,0
"671",5,3,100,1,3,"b0",0.493154230328606,1,0
"672",5,3,100,1,3,"b1",0.506845769671393,1,0
"673",5,3,100,1,3,"tau",0.146774713742458,0.5,0
"674",5,3,100,1,3,"size",0.00100000000000001,0.5,0
"675",5,3,100,1,3,"shape",0.467429678854299,0.3,0
"676",1,3,100,1,4,"size",0.233870397676413,0.333666666666667,0
"677",1,3,100,1,4,"shape",0.677160018720197,0.333,0
"678",1,3,100,1,4,"color",0.0889695836033899,0.333333333333333,0
"679",1,3,100,1,4,"lambda",9.99895864894851,5,0
"680",1,3,100,1,4,"b0",0.471817034225468,1,0
"681",1,3,100,1,4,"b1",0.528182965774532,1,0
"682",1,3,100,1,4,"tau",0.155870756081664,0.5,0
"683",1,3,100,1,4,"size",0.233870397676413,0.5,0
"684",1,3,100,1,4,"shape",0.677160018720197,0.3,0
"685",2,3,100,1,4,"size",0.00100000776030189,0.333666666666667,0
"686",2,3,100,1,4,"shape",0.00100000000000005,0.333,0
"687",2,3,100,1,4,"color",0.997999992239698,0.333333333333333,0
"688",2,3,100,1,4,"lambda",9.69143236207754,5,0
"689",2,3,100,1,4,"b0",0.462687336929441,1,0
"690",2,3,100,1,4,"b1",0.537312663070559,1,0
"691",2,3,100,1,4,"tau",0.466910031192412,0.5,0
"692",2,3,100,1,4,"size",0.00100000776030189,0.5,0
"693",2,3,100,1,4,"shape",0.00100000000000005,0.3,0
"694",3,3,100,1,4,"size",0.429104257073323,0.333666666666667,0
"695",3,3,100,1,4,"shape",0.428973198438282,0.333,0
"696",3,3,100,1,4,"color",0.141922544488395,0.333333333333333,0
"697",3,3,100,1,4,"lambda",9.99999995809771,5,0
"698",3,3,100,1,4,"b0",0.460726418860618,1,0
"699",3,3,100,1,4,"b1",0.539273581139371,1,0
"700",3,3,100,1,4,"tau",0.267611245360797,0.5,0
"701",3,3,100,1,4,"size",0.429104257073323,0.5,0
"702",3,3,100,1,4,"shape",0.428973198438282,0.3,0
"703",4,3,100,1,4,"size",0.001,0.333666666666667,0
"704",4,3,100,1,4,"shape",0.78815610251786,0.333,0
"705",4,3,100,1,4,"color",0.21084389748214,0.333333333333333,0
"706",4,3,100,1,4,"lambda",5.84322241200966,5,0
"707",4,3,100,1,4,"b0",0.465403727033134,1,0
"708",4,3,100,1,4,"b1",0.534596272966866,1,0
"709",4,3,100,1,4,"tau",0.229835438694083,0.5,0
"710",4,3,100,1,4,"size",0.001,0.5,0
"711",4,3,100,1,4,"shape",0.78815610251786,0.3,0
"712",5,3,100,1,4,"size",0.794402522261464,0.333666666666667,0
"713",5,3,100,1,4,"shape",0.0848492408658065,0.333,0
"714",5,3,100,1,4,"color",0.120748236872847,0.333333333333333,0
"715",5,3,100,1,4,"lambda",9.99995439737778,5,0
"716",5,3,100,1,4,"b0",0.509800231912199,1,0
"717",5,3,100,1,4,"b1",0.490199768087801,1,0
"718",5,3,100,1,4,"tau",0.20457473936341,0.5,0
"719",5,3,100,1,4,"size",0.794402522261464,0.5,0
"720",5,3,100,1,4,"shape",0.0848492408658065,0.3,0
"721",1,3,100,1,5,"size",0.358563862944971,0.333666666666667,0
"722",1,3,100,1,5,"shape",0.429309655727481,0.333,0
"723",1,3,100,1,5,"color",0.212126481327548,0.333333333333333,0
"724",1,3,100,1,5,"lambda",0.00103768598195443,1,0
"725",1,3,100,1,5,"b0",0.486197780273134,1,0
"726",1,3,100,1,5,"b1",0.513802219726866,1,0
"727",1,3,100,1,5,"tau",0.47607559803447,0.5,0
"728",1,3,100,1,5,"size",0.358563862944971,0.5,0
"729",1,3,100,1,5,"shape",0.429309655727481,1,0
"730",2,3,100,1,5,"size",0.715234550313863,0.333666666666667,0
"731",2,3,100,1,5,"shape",0.283255571219195,0.333,0
"732",2,3,100,1,5,"color",0.00150987846694199,0.333333333333333,0
"733",2,3,100,1,5,"lambda",0.00102711172122777,1,0
"734",2,3,100,1,5,"b0",0.509293229832289,1,0
"735",2,3,100,1,5,"b1",0.490706770167711,1,0
"736",2,3,100,1,5,"tau",0.441811752120004,0.5,0
"737",2,3,100,1,5,"size",0.715234550313863,0.5,0
"738",2,3,100,1,5,"shape",0.283255571219195,1,0
"739",3,3,100,1,5,"size",0.00100000013642735,0.333666666666667,0
"740",3,3,100,1,5,"shape",0.657630612309216,0.333,0
"741",3,3,100,1,5,"color",0.341369387554361,0.333333333333333,0
"742",3,3,100,1,5,"lambda",9.9993060227495,1,0
"743",3,3,100,1,5,"b0",0.795107624822853,1,0
"744",3,3,100,1,5,"b1",0.204892375177224,1,0
"745",3,3,100,1,5,"tau",5.06365230932111,0.5,0
"746",3,3,100,1,5,"size",0.00100000013642735,0.5,0
"747",3,3,100,1,5,"shape",0.657630612309216,1,0
"748",4,3,100,1,5,"size",0.458464573918648,0.333666666666667,0
"749",4,3,100,1,5,"shape",0.0010000000000008,0.333,0
"750",4,3,100,1,5,"color",0.540535426083069,0.333333333333333,0
"751",4,3,100,1,5,"lambda",0.33793886211617,1,0
"752",4,3,100,1,5,"b0",0.548617523979166,1,0
"753",4,3,100,1,5,"b1",0.451382476020834,1,0
"754",4,3,100,1,5,"tau",0.90654229078676,0.5,0
"755",4,3,100,1,5,"size",0.458464573918648,0.5,0
"756",4,3,100,1,5,"shape",0.0010000000000008,1,0
"757",5,3,100,1,5,"size",0.754245861039658,0.333666666666667,0
"758",5,3,100,1,5,"shape",0.00100000000026269,0.333,0
"759",5,3,100,1,5,"color",0.244754138960079,0.333333333333333,0
"760",5,3,100,1,5,"lambda",9.99982115668682,1,0
"761",5,3,100,1,5,"b0",0.320326795428658,1,0
"762",5,3,100,1,5,"b1",0.679673204571342,1,0
"763",5,3,100,1,5,"tau",5.1044248466249,0.5,0
"764",5,3,100,1,5,"size",0.754245861039658,0.5,0
"765",5,3,100,1,5,"shape",0.00100000000026269,1,0
"766",1,3,100,1,6,"size",0.001,0.333666666666667,0
"767",1,3,100,1,6,"shape",0.850586366837633,0.333,0
"768",1,3,100,1,6,"color",0.148413633162367,0.333333333333333,0
"769",1,3,100,1,6,"lambda",5.46478014188144,5,0
"770",1,3,100,1,6,"b0",0.525527168053739,1,0
"771",1,3,100,1,6,"b1",0.474472831946261,1,0
"772",1,3,100,1,6,"tau",0.499324583009424,0.5,0
"773",1,3,100,1,6,"size",0.001,0.5,0
"774",1,3,100,1,6,"shape",0.850586366837633,1,0
"775",2,3,100,1,6,"size",0.00100000044121041,0.333666666666667,0
"776",2,3,100,1,6,"shape",0.718632710612892,0.333,0
"777",2,3,100,1,6,"color",0.280367288945898,0.333333333333333,0
"778",2,3,100,1,6,"lambda",9.99999988084623,5,0
"779",2,3,100,1,6,"b0",0.2554923596186,1,0
"780",2,3,100,1,6,"b1",0.744507640381455,1,0
"781",2,3,100,1,6,"tau",1.18064043317592,0.5,0
"782",2,3,100,1,6,"size",0.00100000044121041,0.5,0
"783",2,3,100,1,6,"shape",0.718632710612892,1,0
"784",3,3,100,1,6,"size",0.863738417675587,0.333666666666667,0
"785",3,3,100,1,6,"shape",0.001,0.333,0
"786",3,3,100,1,6,"color",0.135261582324413,0.333333333333333,0
"787",3,3,100,1,6,"lambda",9.99820160835014,5,0
"788",3,3,100,1,6,"b0",0.438549742187709,1,0
"789",3,3,100,1,6,"b1",0.561450257812291,1,0
"790",3,3,100,1,6,"tau",1.18973805326506,0.5,0
"791",3,3,100,1,6,"size",0.863738417675587,0.5,0
"792",3,3,100,1,6,"shape",0.001,1,0
"793",4,3,100,1,6,"size",0.94883045622322,0.333666666666667,0
"794",4,3,100,1,6,"shape",0.0381343682490081,0.333,0
"795",4,3,100,1,6,"color",0.0130351755282399,0.333333333333333,0
"796",4,3,100,1,6,"lambda",9.58154652616988,5,0
"797",4,3,100,1,6,"b0",0.500060710081999,1,0
"798",4,3,100,1,6,"b1",0.499939289918001,1,0
"799",4,3,100,1,6,"tau",0.0901841241311356,0.5,0
"800",4,3,100,1,6,"size",0.94883045622322,0.5,0
"801",4,3,100,1,6,"shape",0.0381343682490081,1,0
"802",5,3,100,1,6,"size",0.941500395920834,0.333666666666667,0
"803",5,3,100,1,6,"shape",0.001,0.333,0
"804",5,3,100,1,6,"color",0.0574996040791663,0.333333333333333,0
"805",5,3,100,1,6,"lambda",6.25039129191698,5,0
"806",5,3,100,1,6,"b0",0.508655561763846,1,0
"807",5,3,100,1,6,"b1",0.491344438236154,1,0
"808",5,3,100,1,6,"tau",0.237178189562106,0.5,0
"809",5,3,100,1,6,"size",0.941500395920834,0.5,0
"810",5,3,100,1,6,"shape",0.001,1,0
"811",1,3,100,2,1,"size",0.27907831881327,0.333666666666667,0
"812",1,3,100,2,1,"shape",0.714102258910732,0.333,0
"813",1,3,100,2,1,"color",0.00681942227599821,0.333333333333333,0
"814",1,3,100,2,1,"lambda",9.99985399866117,1,0
"815",1,3,100,2,1,"b0",0.496653416645829,1,0
"816",1,3,100,2,1,"b1",0.503346583354165,1,0
"817",1,3,100,2,1,"tau",0.152836499343023,0.5,0
"818",1,3,100,2,1,"size",0.27907831881327,0.5,0
"819",1,3,100,2,1,"shape",0.714102258910732,0.1,0
"820",2,3,100,2,1,"size",0.00100214851916722,0.333666666666667,0
"821",2,3,100,2,1,"shape",0.243015872288049,0.333,0
"822",2,3,100,2,1,"color",0.755981979192784,0.333333333333333,0
"823",2,3,100,2,1,"lambda",0.980620963518869,1,0
"824",2,3,100,2,1,"b0",0.495887944461794,1,0
"825",2,3,100,2,1,"b1",0.504112055538206,1,0
"826",2,3,100,2,1,"tau",0.103082660435633,0.5,0
"827",2,3,100,2,1,"size",0.00100214851916722,0.5,0
"828",2,3,100,2,1,"shape",0.243015872288049,0.1,0
"829",3,3,100,2,1,"size",0.00104538677669509,0.333666666666667,0
"830",3,3,100,2,1,"shape",0.423519736531979,0.333,0
"831",3,3,100,2,1,"color",0.575434876691326,0.333333333333333,0
"832",3,3,100,2,1,"lambda",0.939345527674828,1,0
"833",3,3,100,2,1,"b0",0.494868624091903,1,0
"834",3,3,100,2,1,"b1",0.505131375908097,1,0
"835",3,3,100,2,1,"tau",0.151785637589004,0.5,0
"836",3,3,100,2,1,"size",0.00104538677669509,0.5,0
"837",3,3,100,2,1,"shape",0.423519736531979,0.1,0
"838",4,3,100,2,1,"size",0.727753410607236,0.333666666666667,0
"839",4,3,100,2,1,"shape",0.0095772340475424,0.333,0
"840",4,3,100,2,1,"color",0.262669355345221,0.333333333333333,0
"841",4,3,100,2,1,"lambda",9.99691871524349,1,0
"842",4,3,100,2,1,"b0",0.498845356421496,1,0
"843",4,3,100,2,1,"b1",0.501154643578504,1,0
"844",4,3,100,2,1,"tau",0.17097633009758,0.5,0
"845",4,3,100,2,1,"size",0.727753410607236,0.5,0
"846",4,3,100,2,1,"shape",0.0095772340475424,0.1,0
"847",5,3,100,2,1,"size",0.476157931899333,0.333666666666667,0
"848",5,3,100,2,1,"shape",0.0511261334743121,0.333,0
"849",5,3,100,2,1,"color",0.472715934624482,0.333333333333333,0
"850",5,3,100,2,1,"lambda",2.47185500457247,1,0
"851",5,3,100,2,1,"b0",0.496709642228749,1,0
"852",5,3,100,2,1,"b1",0.503290357771251,1,0
"853",5,3,100,2,1,"tau",0.0839786792651912,0.5,0
"854",5,3,100,2,1,"size",0.476157931899333,0.5,0
"855",5,3,100,2,1,"shape",0.0511261334743121,0.1,0
"856",1,3,100,2,2,"size",0.312534095591735,0.333666666666667,0
"857",1,3,100,2,2,"shape",0.601019516066855,0.333,0
"858",1,3,100,2,2,"color",0.0864463883413939,0.333333333333333,0
"859",1,3,100,2,2,"lambda",8.23314355356284,5,0
"860",1,3,100,2,2,"b0",0.506549763467161,1,0
"861",1,3,100,2,2,"b1",0.493450236532839,1,0
"862",1,3,100,2,2,"tau",0.0749509746090572,0.5,0
"863",1,3,100,2,2,"size",0.312534095591735,0.5,0
"864",1,3,100,2,2,"shape",0.601019516066855,0.1,0
"865",2,3,100,2,2,"size",0.163246367537639,0.333666666666667,0
"866",2,3,100,2,2,"shape",0.280020188416317,0.333,0
"867",2,3,100,2,2,"color",0.556733444046044,0.333333333333333,0
"868",2,3,100,2,2,"lambda",2.75744794032389,5,0
"869",2,3,100,2,2,"b0",0.500930174733565,1,0
"870",2,3,100,2,2,"b1",0.499069825266435,1,0
"871",2,3,100,2,2,"tau",0.0491831972805708,0.5,0
"872",2,3,100,2,2,"size",0.163246367537639,0.5,0
"873",2,3,100,2,2,"shape",0.280020188416317,0.1,0
"874",3,3,100,2,2,"size",0.576464880320903,0.333666666666667,0
"875",3,3,100,2,2,"shape",0.22498937590413,0.333,0
"876",3,3,100,2,2,"color",0.198545743774967,0.333333333333333,0
"877",3,3,100,2,2,"lambda",9.99999561232976,5,0
"878",3,3,100,2,2,"b0",0.525120524213503,1,0
"879",3,3,100,2,2,"b1",0.474879475786498,1,0
"880",3,3,100,2,2,"tau",0.137516637705566,0.5,0
"881",3,3,100,2,2,"size",0.576464880320903,0.5,0
"882",3,3,100,2,2,"shape",0.22498937590413,0.1,0
"883",4,3,100,2,2,"size",0.582923674313895,0.333666666666667,0
"884",4,3,100,2,2,"shape",0.247981255579342,0.333,0
"885",4,3,100,2,2,"color",0.169095070106895,0.333333333333333,0
"886",4,3,100,2,2,"lambda",8.48234926747167,5,0
"887",4,3,100,2,2,"b0",0.488942972134896,1,0
"888",4,3,100,2,2,"b1",0.511057027865104,1,0
"889",4,3,100,2,2,"tau",0.0916398019325075,0.5,0
"890",4,3,100,2,2,"size",0.582923674313895,0.5,0
"891",4,3,100,2,2,"shape",0.247981255579342,0.1,0
"892",5,3,100,2,2,"size",0.431798700387643,0.333666666666667,0
"893",5,3,100,2,2,"shape",0.198035153294585,0.333,0
"894",5,3,100,2,2,"color",0.370166146317772,0.333333333333333,0
"895",5,3,100,2,2,"lambda",9.99999999733532,5,0
